PUMA2020,elasticity,delta_bar,A_g,α_g,delta_g,HDD_g,CDD_g
4800400,0.838024583267142,0.17913298948828496,-0.010307834573529968,-0.010234056311015738,0.07273655773977325,-230.3659677746828,266.9692743970373
4800501,0.30624574,0.02039457419133435,-0.009905821469044349,-0.009532118887044855,0.08221506546319846,-235.26522871230458,259.0234610003074
4800502,0.6269747,0.2465008221296811,-0.009944890916407986,-0.009585270100940025,0.08221474031369012,-235.47989528186574,259.9183786884013
4800600,0.85378134,0.10011786458594372,-0.011379910565675966,-0.012274179439785066,0.005228712554983079,-209.58782613790305,286.78885871475836
4800700,0.55114585,0.4783041825295195,-0.011393441078105748,-0.012244244700581905,0.021000949794869498,-211.87869086463272,287.4925103971332
4800800,0.67283428,0.2703443472271169,-0.011334448396821366,-0.012178687125722919,-0.0669719578273671,-210.88065101352103,286.02152785155454
4800900,0.40345341,0.0668324046127889,-0.01134430466890249,-0.012400617728054283,-0.0022213038253698484,-201.37391205055934,284.5489771164917
4801000,0.7091784494229494,0.07687238187856846,-0.011354475922531948,-0.012268226058898372,0.5183350180893379,-208.13451226724254,285.9729270152766
4801100,0.56142676,0.28580771588098774,-0.011608024743446427,-0.012829900147134251,0.0854764058220473,-199.5899806675637,290.01542953626523
4801200,0.75891447,0.12690773397843624,-0.011586608027787475,-0.012959625754206389,0.08282376912137128,-192.18837791101643,288.23100633479623
4801300,0.71727139,0.08255718045203893,-0.01125897764803892,-0.012386612227083076,0.03212517106047786,-196.2248234720308,281.7631297842625
4801400,0.66515529,0.1105650424060648,-0.0114872952258796,-0.012794452714857667,0.03269884093843126,-193.02120996788784,286.20103128551517
4801501,0.66153133,0.08073425916193672,-0.01127694695405597,-0.012475043569933057,0.12819803502836793,-193.38977467731553,281.65359931890845
4801502,0.22643408,0.010160216568132345,-0.011137684460451866,-0.012247261315805306,0.12819890777108228,-194.38185382017548,278.77582185077387
4801600,0.40915239,0.14907822080916897,-0.011484945026061866,-0.012836923039367867,0.05203268069755334,-190.91440043437726,285.7752559118492
4801700,0.64745027,0.10538276766769805,-0.011692261224639783,-0.013411815445028091,0.07471073553218546,-178.62593221914312,288.1388437634834
4801800,0.65323412,0.09188733211970215,-0.011427420856888982,-0.012853401690120766,0.0923343409111592,-186.25460345137844,283.6860338781831
4801901,0.097788535,0.00466757552775584,-0.011604621304989838,-0.012886496995431096,-0.013806801178841527,-196.76397403311734,289.43880470741425
4801902,0.089479148,0.00536647611963534,-0.01162866324015276,-0.012899619974344908,-0.013807683608936335,-197.7940312310172,290.1490108141228
4801903,0.10510517,0.004209969028515193,-0.011503715342599153,-0.012657078982132516,-0.013807086310270422,-200.4343599893419,287.87793110773737
4801904,0.28038952,0.012250107544484048,-0.011493456400871778,-0.012641680068080939,-0.013807528400847901,-200.44412531985378,287.6546889465481
4801905,0.26490915,0.008681096216339865,-0.01148689972895646,-0.012624081898436869,-0.013806666142180016,-200.80600598859755,287.575183716318
4801907,0.56840456,0.07609164902799256,-0.011355013323283043,-0.01233097279113705,-0.013806747923519325,-205.29399821599762,285.4801471235225
4801908,0.61797357,0.0182901203899933,-0.01153931428335335,-0.012664461308566445,-0.01380709799223522,-202.51201920074934,289.0276675192855
4801909,0.24776587,0.01828175109884121,-0.011620483492772199,-0.012883741963713497,-0.013807267149537403,-197.96688105616525,290.00033397647235
4802001,0.10369879,0.048527475891295344,-0.011661114899555038,-0.012976042582004025,0.024307135584415652,-196.49252810933964,290.6294819570327
4802002,0.11913609,0.0693028648117782,-0.011680206871560355,-0.013003183223383648,0.024306706327805908,-196.54390399890366,291.0572915340236
4802003,0.37272117,0.14661827811764258,-0.011722317031646877,-0.013076740923632067,0.02430687391442707,-196.02929375538406,291.8893489268748
4802004,0.35052338,0.10209814138651184,-0.011642208060128192,-0.012925912326121138,0.02430667284758287,-197.50780970662424,290.39520435859316
4802005,0.19946964,0.0947962168464773,-0.011723047091218991,-0.013071529644714423,0.024306801104381555,-196.3177851430367,291.95660418591206
4802006,0.57815439,0.9291537409851647,-0.011621926592719817,-0.01282345284695758,0.024306724077745322,-200.82913053132853,290.5404067987627
4802101,0.57150412,0.062386560777395246,-0.011719712571900383,-0.013279700960921684,0.04387366187896642,-186.54664493303082,290.1478156986389
4802102,0.45224753,0.09438082622965575,-0.011609496069992587,-0.012994205221852528,0.037623807343576565,-192.15632168765592,288.72724288733775
4802200,0.51306891,0.41713419870905033,-0.01140258275194088,-0.01255107155910142,0.1192972111120563,-198.43088962724585,285.30423153336784
4802301,0.27269611,0.2603823586689902,-0.0116088123537588,-0.012948773396752652,0.08244446289757615,-194.1930027116307,289.0740279763818
4802302,0.18372527,0.190786851117407,-0.0116088123537588,-0.012948773396752652,0.08244397342766095,-194.1930027116307,289.0740279763818
4802303,0.25123382,0.33440401952949106,-0.011652129069877441,-0.013052413803125742,0.08244453352885543,-192.38096668194376,289.7020811403769
4802304,0.50783747,1.1615471510488367,-0.011741765465530286,-0.013268806044833815,0.08244490084788259,-188.54294317805628,290.9860373963277
4802305,0.256695,0.216351799400747,-0.011675438272902369,-0.01310818384966203,0.08244415605457112,-191.40589009514179,290.04004347967145
4802306,0.25833645,0.13052447765194067,-0.011611417504096312,-0.012953724586056784,0.08244393511629969,-194.14280152666262,289.1222411504886
4802307,0.11138161,0.07778844173998499,-0.011647766237699869,-0.013022806764710761,0.08244445136671133,-193.44236229568796,289.7949423748891
4802308,0.16126607,0.15022621348169113,-0.0116088123537588,-0.012948773396752652,0.08244461570245805,-194.1930027116307,289.0740279763818
4802309,0.12686692,0.14433861952594418,-0.011687764819559894,-0.013098825621601275,0.0824445326249682,-192.6715905757239,290.53519086015916
4802310,0.11671565,0.10000995171961889,-0.01175717855306331,-0.013230749115586596,0.08244438280894059,-191.33398958404962,291.81982168188847
4802311,0.19690597,0.10500176010804771,-0.01175717855306331,-0.013230749115586596,0.08244412034437905,-191.33398958404962,291.81982168188847
4802312,0.19965501,0.16994017094506453,-0.01175717855306331,-0.013230749115586596,0.08244437756592977,-191.33398958404962,291.81982168188847
4802313,0.18493053,0.05041680262580131,-0.011752778857323174,-0.013222387323111009,0.08244421998239518,-191.41877161619283,291.7383970924197
4802314,0.27104488,0.23289878775372616,-0.011660227369320332,-0.013071018296265828,0.08244405573846972,-192.07757746815156,289.8257839213237
4802315,0.2110579,0.17595383969200507,-0.011717870267762425,-0.013165919753516324,0.08244432471067456,-191.63856526562242,291.0119001406572
4802316,0.23589417,0.17590678223639034,-0.011629753104365374,-0.013020592135006753,0.08244442270059194,-192.32133086820394,289.20078693854884
4802317,0.35881254,0.44165757036330944,-0.011639229846544013,-0.013041592131829611,0.08244421205761743,-192.00166252429867,289.3518270392727
4802318,0.29517034,0.3478667304206847,-0.011660967484865385,-0.013078522368922471,0.08244449678119992,-191.7837422757976,289.7898201162138
4802319,0.28645739,0.3087377912154653,-0.011657187273924969,-0.013071506740211559,0.08244440846781424,-191.8488468284399,289.71848537796785
4802320,0.23976922,0.23819604028569197,-0.011758185383579861,-0.0132283325812513,0.08244476031019786,-191.5131244774733,291.8737213124429
4802321,0.13002016,0.21453688535381543,-0.01176051101191172,-0.013231813718419683,0.08244446608725749,-191.51135485516136,291.92440759295016
4802322,0.17287086,0.19770002697144706,-0.011758935319653887,-0.013231310340428199,0.08244460349515417,-191.4274909284903,291.8749560564618
4802400,0.43098295,0.2540484598020786,-0.011431708056713006,-0.012531447109735966,0.07917924531912654,-201.3074574162348,286.4539136356252
4802501,0.23656856,0.27171682694138516,-0.011768087583425391,-0.013234234165262546,0.03496510657948127,-191.91460684468234,292.1621907646342
4802502,0.13584381,0.11515697302377643,-0.011768087583425391,-0.013234234165262546,0.034965135221949155,-191.91460684468234,292.1621907646342
4802503,0.13337475,0.1253423503691517,-0.011757287341635657,-0.013251369092632574,0.03496520287433951,-190.39593067716572,291.65557851141887
4802504,0.21488091,0.14354285920930682,-0.011755570044747973,-0.013254093638806275,0.03496492328134836,-190.1544529485507,291.5750244217376
4802505,0.25250825,0.13140917312006778,-0.011755570044747973,-0.013254093638806275,0.034965052376238696,-190.1544529485507,291.5750244217376
4802506,0.36492598,0.30535797128347525,-0.01169309002398501,-0.013114204799665815,0.034965067469445034,-192.32787120974436,290.59091624526184
4802507,0.1610148,0.10050324615196025,-0.011756728971827897,-0.013252254964105401,0.034964605825215524,-190.31741549795058,291.629386784239
4802508,0.14294454,0.1096845119833045,-0.011678232341654845,-0.01307747965945905,0.034964755313973306,-193.0033388539002,290.38507426253153
4802509,0.10435659,0.13728804731615535,-0.011756423625360567,-0.013205658045130152,0.034965137179220084,-192.43319744392167,291.99852027755117
4802510,0.13036913,0.12449340484840433,-0.011762352701779583,-0.013219788581591025,0.03496459394511042,-192.18771484979956,292.08493842243337
4802511,0.14008208,0.1302458571270821,-0.01171352903621184,-0.013096806733024914,0.034964893286166976,-194.51280797800277,291.4272539656505
4802512,0.10736092,0.17297948739121488,-0.011714680230945696,-0.013099706475491663,0.03496501160164405,-194.4579854870288,291.44276125856646
4802513,0.048199985,0.0834487300321119,-0.011654874456943931,-0.013028642547201926,0.03496491372441705,-193.65723074347434,289.9889917975016
4802514,0.074304819,0.30184244245926645,-0.011553840661643586,-0.012822876923296214,0.03496497721102618,-196.23445945183624,288.2311355965671
4802515,0.12888509,0.2666003015750482,-0.011613283903844139,-0.012895483649673193,0.034964969512963476,-196.9398701742349,289.6600186898123
4802516,0.31922111,0.474592860726244,-0.01166318184851361,-0.012991330239952957,0.03496506691352135,-195.93186312410276,290.5752179784834
4802600,0.96116954,0.39199016247279495,-0.011656852228706117,-0.012916380122575347,0.04565132335614465,-198.9387870131893,290.97053516475773
4802700,0.57432097,0.04951923346885119,-0.011745968605101692,-0.013030085275693009,0.07157503688805975,-199.7737547110323,293.07315829519854
4802900,0.47371352,0.616878435571412,-0.012171309890989232,-0.013879963413545544,0.028150868284947478,-189.67460607935055,300.6068903559643
4803000,0.2329013,0.32785596008875195,-0.011742288826163877,-0.013003083666012178,0.0585889675976223,-200.76204900395808,293.1680136643846
4803100,0.60352111,0.5076743531151532,-0.011448754649783118,-0.012563146485909185,0.06334677870095383,-201.01098921390167,286.7750803161343
4803305,0.30630594,0.012580141828498056,-0.010517220551848753,-0.010664041302125789,0.005722493330481735,-224.86209955743428,270.583411365438
4803306,0.31192127,0.010797682145070767,-0.010523198027899226,-0.010675619268203283,0.005722750866768732,-224.7369393111602,270.6922639543777
4803307,0.91431129,0.09813992062274941,-0.009931469601655451,-0.009544402824740068,0.0057225497994671205,-236.44277126240127,259.79508879124785
4803308,0.21037765,0.004357109878474606,-0.010754095689208229,-0.011121426775454468,0.005723341863904406,-219.96762094741425,274.9086276070677
4803309,0.39702535,0.012341320148661131,-0.011290155179861884,-0.012155099492534448,0.005722246279098624,-208.95592670015614,284.7082935555515
4803310,0.1550006,0.006093735825992773,-0.010523658117966088,-0.010676077589635045,0.005722836434631955,-224.7471517956754,270.7041677085759
4803400,0.69644946,1.651779535383251,-0.011799549983734677,-0.013440905962758853,0.06818371983452834,-184.57393140507287,291.54821991481947
4803501,0.45213795,0.014495675137328058,-0.012052996643958865,-0.014096932996205187,0.1026287646032004,-171.69630764307468,294.8187880672757
4803502,0.44429228,0.19270302321944632,-0.012074058924270945,-0.014220428980768807,0.10262865254899244,-167.46344088688238,294.5287893740064
4803600,0.64189535,0.18946549526570355,-0.012278591858384848,-0.015073728513592167,0.08000687953041856,-142.22087842616565,294.53028450957873
4803700,0.7406134376004776,0.1702205117502385,-0.011882067238195017,-0.013761637719959936,0.08103403302857423,-175.46867218484175,291.7404272564087
4803801,0.37176195,0.007089272891008271,-0.012109556616639735,-0.014176918836256769,0.05433244832969782,-171.86768894842132,296.0895810772357
4803802,0.74044353,0.10488767449632622,-0.01203680986859198,-0.014071127360733373,0.05433221189115182,-171.78090000353626,294.4788411978207
4803900,0.59131581,0.146295700584174,-0.012106098922247096,-0.01474509580372296,0.22169818443306138,-145.58164017366192,291.3445220976701
4804000,0.6356443798757321,0.11446874598294121,-0.012023571603443622,-0.01428068206647028,-0.0016220096335087893,-161.2741506052103,292.32219788039095
4804100,0.84403026,0.1142182993548184,-0.011975678578376406,-0.014484822519354911,0.09357609949253523,-148.66358697859647,289.0318779145403
4804200,0.63160372,0.6600568772355382,-0.01180505756369047,-0.014738735588962859,3.5402903241018877,-125.44120608971109,281.1651608117792
4804301,0.39659783,0.17122833522548708,-0.011765547992370697,-0.01473633820685517,2.0965136667538093,-122.86956376622757,279.84191795783204
4804302,0.22524707,1.3360766967068474,-0.0116081857058425,-0.014677089203066391,2.096513643651894,-114.9058022226996,274.9763750843502
4804400,0.59686482,0.6517748733668647,-0.011769021554080609,-0.014711616044580933,0.5119967498830801,-124.23884977582432,280.1613209926488
4804501,0.39745051,0.0453476594981435,-0.012011884348194302,-0.01481235269673297,0.2698544456415344,-136.10339610880717,287.59477755867636
4804502,0.45307031,0.025224625869203925,-0.012145836528620165,-0.015132160154942932,0.26985522793342653,-130.53146975602894,289.5425752992105
4804503,0.21609013,0.005464335841275975,-0.012043870659981354,-0.015085434710974557,0.26985476419110743,-125.7533173743392,286.4577309366996
4804504,0.48695031,0.013618285908285566,-0.011918914741975921,-0.014884310616093608,0.269854957474701,-126.49410373694735,283.84905662818414
4804601,0.18514714,0.09948280722273746,-0.011825043038099127,-0.014883648357054607,0.6446702602175683,-120.15327842297468,280.6641358185356
4804602,0.20167604,0.13282144820251368,-0.011730506488367695,-0.01480497274882002,0.6446701898805337,-117.3443039612949,278.0920032994339
4804603,0.18915942,0.07363468470112745,-0.011670439855899776,-0.014754983841276416,0.6446701350416115,-115.55953778270174,276.45772175306274
4804604,0.20713362,0.060838448205333136,-0.011739186753459353,-0.014812196675837292,0.6446708878720127,-117.60222159243654,278.32817430609845
4804605,0.15831299,0.143374707986757,-0.01156461389491858,-0.014596939622538298,0.6446702014979867,-115.6234513984071,274.14833007117716
4804606,0.20310424,0.1756211162134322,-0.011710798416437398,-0.014732688668608194,0.6446702832120293,-119.32097555728906,278.0109280362158
4804607,0.34178692,0.3351199463122825,-0.011791259525316186,-0.014830337875257074,0.644670422701967,-120.30467743267687,279.95016255528225
4804608,0.20763198,0.18958351356635153,-0.011825043038099127,-0.014883648357054607,0.6446705047205322,-120.15327842297468,280.6641358185356
4804609,0.19319873,0.11847507606713582,-0.011825043038099127,-0.014883648357054607,0.6446708070448622,-120.15327842297468,280.6641358185356
4804610,0.215381,0.1344000969903435,-0.011833241061637002,-0.01489743863226712,0.6446703600141616,-120.07739337085579,280.8304374548451
4804611,0.18799743,0.1702621745897659,-0.011914744839403742,-0.015034539912968468,0.6446703557254913,-119.32295318229764,282.48378860044636
4804612,0.16765773,0.08205995041323236,-0.011915996638263052,-0.01503664562182632,0.6446706085304966,-119.31136589894305,282.5091820623792
4804613,0.18534495,0.07172191607583184,-0.01185423504353532,-0.014981783849484075,0.6446699440823228,-117.63498527159591,280.8569829876151
4804614,0.20703246,0.06327421131263301,-0.011778423776647742,-0.01493497772679193,0.6446704162563642,-114.63567773924424,278.6616834722724
4804615,0.16541387,0.08521326866023916,-0.011797940612118194,-0.014967509524349946,0.6446711450220581,-114.46870080100214,279.06002387294546
4804616,0.1692273,0.08730783002170402,-0.0117486392208155,-0.01488533109518729,0.64467030565763,-114.89050050225298,278.05377795797693
4804617,0.35774988,0.2712381791552382,-0.011670439855899776,-0.014754983841276416,0.6446706177877904,-115.55953778270174,276.45772175306274
4804618,0.19478808,0.13205328556814527,-0.011657463193748115,-0.01473560403680715,0.6446702326612781,-115.56737504106643,276.17453797326215
4804619,0.20276663,0.1772125524426304,-0.011617400982661355,-0.014675773719242132,0.6446704630343885,-115.591570623511,275.3002786121008
4804620,0.24053851,0.20335285731390917,-0.01157024138024508,-0.014605343907400358,0.6446704196149075,-115.62005267723116,274.2711361169003
4804621,0.21893673,0.24842968814217903,-0.011564126444931527,-0.014596480797507954,0.6446704037154404,-115.61140505215089,274.1355005669726
4804622,0.24568591,0.5114086751871959,-0.011634841111623327,-0.014655448104979232,0.6446709389809895,-117.70719983059514,276.0585401370866
4804623,0.27894279,0.6145903791427809,-0.011691763475257994,-0.014700618782657415,0.644670357273365,-119.4994802476914,277.6252031856205
4804624,0.37723485,0.7390215077029723,-0.011918591483471786,-0.01488379184333347,0.6446708306561957,-126.49594992442609,283.8422955670973
4804625,0.3904776,0.4488436403802982,-0.011837580888604312,-0.014864280980653087,0.6446703733886288,-121.892247858798,281.2479845671179
4804626,0.24303865,0.15533090988710357,-0.011855468702443963,-0.014906417259551788,0.6446707006786708,-121.17433398631124,281.5127370116905
4804627,0.36815736,0.2690742235960218,-0.012001653582140323,-0.01501711203428629,0.6446706743301253,-126.0206409369421,285.5794029326657
4804628,0.15931566,0.13353311547442573,-0.011933940385226076,-0.015066829629937606,0.6446701321404376,-119.14526950178009,282.873181319967
4804629,0.20231804,0.16145971371427756,-0.012021091963156458,-0.015093346732358823,0.6446705843539473,-123.84452607512954,285.61913649923264
4804630,0.50271219,0.5136935616799866,-0.012087088346425873,-0.015155376738447014,0.6446708780542869,-125.4796578389418,287.35687664301105
4804631,0.25118139,0.20817019757514788,-0.011976972652911236,-0.015108297240848435,0.6446704121069781,-120.16460025219946,283.99793673144853
4804633,0.21563669,0.1642957316223591,-0.011952096698606415,-0.015097371205867786,0.6446706228851887,-118.97720548235054,283.2414926099442
4804634,0.29726407,0.25984089803388494,-0.011954446253512404,-0.015100771806818056,0.6446705808009187,-118.98075243701437,283.2936479879873
4804635,0.13924229,0.21253543990118598,-0.011944356612952053,-0.01512717206713949,0.6446704664039816,-117.0854827030887,282.7357241852428
4804636,0.15652893,0.23580072660922302,-0.011951427512815783,-0.015097225057062421,0.6446706717934367,-118.93848804261216,283.21994004300313
4804637,0.15447952,0.08503495044648357,-0.01186901060287687,-0.015079225372823224,0.6446706897183837,-114.17004886071791,280.5655262861554
4804638,0.15776804,0.0993644535184271,-0.011864352035632283,-0.0150782079512835,0.644669923802837,-113.90051564724199,280.4154871134856
4804639,0.56170297,1.0635917464138724,-0.012073356502152252,-0.015223947925914121,0.6446702387208019,-121.40361625450547,286.3317060046875
4804640,0.50321662,1.065259266088546,-0.012065711136807716,-0.015190038668957354,0.6446701113754424,-122.43948239878695,286.3480470227608
4804701,0.16529018,3.55330940469323,-0.011437009055864948,-0.01459454502414467,0.7589029018363701,-107.07254499098786,269.83106733096383
4804702,0.3544831,1.4355478702580213,-0.011489370633722833,-0.014551483128466216,0.7589023335083086,-112.60081356845127,271.96134262340547
4804801,0.41477787,0.39131443452988535,-0.01166157490665115,-0.014746186075713897,0.5249615330467331,-115.36124716841019,276.22809229638756
4804802,0.50394446,3.3828946779821796,-0.011488415301746404,-0.014663853086050121,0.5249612509773081,-107.38372109840509,271.01367198779576
4804803,0.31186745,3.7494567394505602,-0.011582884811824656,-0.014903808904625514,0.5249615143301289,-102.79331819778275,272.26997125497144
4804901,0.25984848,0.11160544583672839,-0.011827681717547493,-0.015017083730293448,0.13622537931864254,-114.21424977936785,279.6670425605345
4804902,0.18216042,0.14428508899839948,-0.011864352035632283,-0.0150782079512835,0.1362252576062786,-113.90051564724199,280.4154871134856
4804903,0.34593573,0.2031835929991743,-0.011924979395713868,-0.015171353516728473,0.13622537423087644,-113.7445716548197,281.7173339060945
4804904,0.24135242,0.19526342804899294,-0.011873898509824935,-0.015088283129781221,0.13622562704097715,-114.08649180533457,280.657874856319
4804906,0.6407932,1.469612046571838,-0.012092742650765318,-0.01542086092106535,0.13622486801370784,-113.69075937988713,285.3867938978598
4804907,0.6508069,1.4689227801364837,-0.011920052907273588,-0.015230256392726918,0.13622548887512695,-110.70946048145346,281.07016528888954
4805000,0.64484131,0.7896694176794148,-0.012167769199993302,-0.015590544606899145,1.2373033245453369,-111.00277208826964,286.55464153307645
4805100,1.0267185,0.3162947919776687,-0.012506253313865396,-0.015640571159431627,0.10330389933855803,-131.68235630481942,297.6508859634744
4805201,0.60648549,0.09311867975800092,-0.012240578282611716,-0.01466736273050398,0.06591020892749168,-158.27304713312756,296.5480255348695
4805202,0.3271009,0.008253098156671277,-0.012151534134704467,-0.014418319878941042,0.06591045000499016,-163.64832394481815,295.55012190038366
4805203,0.35258415,0.0067319662901314855,-0.012225057154065827,-0.014545326712389933,0.06591050174347785,-162.81505818272194,297.01445450319903
4805204,0.50726092,0.021386044684692317,-0.01194307440183421,-0.013899826107708037,0.06591035546349552,-173.2732563244173,292.68832846627174
4805301,0.46119866,0.31361482657523454,-0.01247620467816719,-0.015252796037363462,0.12452274946749771,-147.42271874404148,299.7879100875861
4805302,0.15239747,0.052230620144608886,-0.012400494761535236,-0.014991258271911084,0.12452254944852947,-154.27590842355988,299.34494780188754
4805303,0.31437719,0.08059478313768945,-0.012402381218001099,-0.014997203260945283,0.12452297395658417,-154.13136206647297,299.3606414635862
4805304,0.33759415,0.1097275811709712,-0.012479486708967329,-0.015192277789322375,0.12452286028731871,-150.42028461906068,300.3923468066167
4805305,0.50870329,0.17676033785565504,-0.012394061565811833,-0.014977358524427112,0.12452239903272933,-154.47659394731429,299.2395170347605
4805306,0.25180298,0.037879153092013784,-0.012359483656305969,-0.014862015654719021,0.12452286606422655,-157.41831110722208,299.0037714095278
4805307,0.33668947,0.03933833279446253,-0.012330542107465741,-0.014798540363412053,0.12452258762594899,-158.36440497757533,298.53714446894963
4805308,0.5607729,0.11552136614671507,-0.012309181337846817,-0.014723163551420618,0.12452259800819858,-160.37071014436958,298.42508969333795
4805309,0.76187575,0.6586796445344425,-0.012117906806294317,-0.014298999935339788,0.12452275344469704,-166.83691027256305,295.3790741118877
4805401,0.85852367,0.150015752801313,-0.012303862516144204,-0.014721699744352295,0.11477811070903236,-160.07683176703483,298.2562467863418
4805402,0.61506909,0.15002770516022854,-0.012477836713161997,-0.015284086259267325,0.11477803744873334,-146.09880518018048,299.58853147196186
4805500,0.98488158,0.09403130259752221,-0.012810306349397062,-0.016557091656569704,0.6234195851742701,-110.29561606459662,300.51975525263805
4805600,0.55594295,0.3642799016432793,-0.012339344406766595,-0.01615105733725132,1.3154674935501875,-96.94783754948078,287.82065550257437
4805700,0.53974211,0.937065348841517,-0.012765322706871094,-0.01586563689730496,0.015392047474807751,-138.94627632820806,304.6225338844206
4805800,0.44799966,0.2915528348019305,-0.012645443027585157,-0.015336433565970435,0.057520779045624554,-155.07429012070668,304.8584381044492
4805901,0.21856816,0.040860329996805465,-0.01337400397221224,-0.016883784215823573,0.10622327599026567,-133.57536513003274,317.0167638106471
4805902,0.2165453,0.07280977172432593,-0.01312756438655624,-0.016435870525913485,0.10622332389226873,-137.38640373934552,312.2893477378276
4805903,0.30865279,0.07758017020345033,-0.013231994138812816,-0.016658604362793074,0.10622302911339801,-134.26165668858755,314.0244201313679
4805904,0.15977064,0.03838880461446806,-0.01332704128139044,-0.016731223184704914,0.10622327794336454,-137.38299424985732,316.66323541259396
4805905,0.27679238,0.09103747551928497,-0.01349174096080768,-0.017070475497360432,0.10622263694230172,-133.00637705738671,319.4976450651867
4805906,0.35998288,0.07190177273664082,-0.013482746818959014,-0.017056213812157814,0.106223170393742,-133.04984308702316,319.30812605183996
4805907,0.87814087,1.3232306367729478,-0.013711403532597673,-0.017568200110511974,0.10622344179062577,-125.09407801775426,322.9093325557343
4805908,0.36299807,0.08164237657598486,-0.01349174096080768,-0.017070475497360432,0.10622399913400749,-133.00637705738671,319.4976450651867
4805909,0.17566369,0.05184748217851559,-0.013086034396744032,-0.016216519724370677,0.10622326373634881,-144.6251217649739,312.6644272596562
4805910,0.17620681,0.046718330457087565,-0.01270871851706258,-0.015422322385122957,0.10622320415470458,-155.43080564700657,306.30938690358187
4805911,0.21878661,0.05744544521603065,-0.012685110062944802,-0.015388379380677785,0.10622295390948722,-155.38478425976805,305.7834827949325
4805912,0.17579715,0.08194324555940813,-0.012694432851546263,-0.015482879751537991,0.10622354157277618,-151.68461565688366,305.3306631220838
4805913,0.25046271,0.10347515730337076,-0.013002935075025281,-0.01616165686446065,0.10622271157639618,-141.50057267734604,310.28705512525846
4805914,0.80034107,0.29644918497257455,-0.013328767493408788,-0.016683994297428468,0.10622340279860659,-139.66563687606714,317.10656035317834
4805915,0.57019424,0.3091507386602764,-0.01269118795287857,-0.015475100045411975,0.10622342204663608,-151.82108608942664,305.28374452199404
4805916,0.31252247,0.17967951792861503,-0.012769730771040065,-0.0156693377233644,0.10622304205770687,-148.2459321084209,306.3711144982078
4806000,0.7080919949482396,0.5432598014528437,-0.012195290863947522,-0.01427613665231612,0.04063566073920845,-173.1373633483584,298.1952523480094
4806100,0.7362841194597729,0.7823659344313458,-0.01414273986110552,-0.01825945668415052,0.051800822734270974,-122.67474669176278,331.9387129234386
4806301,0.18091804,0.001234195508280386,-0.016525473950880203,-0.022614056646195098,0.10718748327060887,-84.73199261753533,377.45182217285617
4806302,0.63499945,0.19385549811316177,-0.01608795642970723,-0.021829106959252408,0.10719250300818559,-91.02770319983135,368.9754567023216
4806500,0.69978732,1.9213243212944335,-0.013263668115997983,-0.01755267213062122,0.5328444946742231,-95.41768340174367,307.819108586669
4806601,0.56274772,1.3290108057612144,-0.01397127361218302,-0.018907452016348008,1.0682213868549657,-81.3260101524184,320.83364680740374
4806603,0.23103493,0.06342764192065276,-0.013436953679266922,-0.01819287559496275,1.0682210572653172,-77.82494868954771,308.4942053432513
4806604,0.28873268,0.1701237542046596,-0.013588944726058814,-0.018302215871570826,1.068221268413739,-83.12743232013156,312.76923087394476
4806701,0.70514834,4.33383863949928,-0.013749227480347927,-0.01923601648432449,0.8212277824322172,-51.190515357292945,310.61119856890355
4806702,0.30494088,2.3330900578103604,-0.014368802558743288,-0.020108520522270957,0.8212275814652985,-53.23684242769588,324.56186364929005
4806703,0.34849605,0.2874104406347354,-0.013703264094801415,-0.01926955387641971,0.8212275605845156,-46.53320627266838,308.7759444212726
4806801,0.53479069,0.45597068740381563,-0.014835847380492071,-0.020792429317318506,0.05082942836696097,-53.57799293484453,334.86467375579633
4806802,0.7701807,0.3497353378702581,-0.01508002888010387,-0.021096769258715228,0.05082928670921749,-56.19666697796657,340.6846904084518
4806803,0.54532951,0.2070367914294065,-0.015134291081133299,-0.02120972996212627,0.050829177533554794,-54.700171642423854,341.60882612800293
4806804,0.57004154,0.3844429860792958,-0.015259424008443748,-0.021309935606154625,0.050829396083289,-58.598591223293674,345.0454516963252
4806805,0.36571863,0.10364029536631084,-0.015314786884532373,-0.021437281724342557,0.05082909364138124,-56.5172172542957,345.8898321116704
4806806,0.51914185,0.1384598106463916,-0.015561851490061028,-0.02165957876395411,0.05082935397393812,-63.09330431742832,352.47603629456574
4806807,0.86377203,2.7508486172698,-0.015398224085203718,-0.021478690569130654,0.05082945264038783,-60.28157601972107,348.3882642755145
4807200,0.9178554174196125,0.4801902143646942,-0.012153513588820575,-0.013938838120244667,0.023607204916266538,-185.76729607174448,299.522558925476
4807300,1.1360394,0.4146041808437868,-0.011310943931783952,-0.012534217806281903,0.15660645568124607,-192.9840059414619,282.3270697348639
4807401,0.21109891,0.12934332327928882,-0.01237076280937332,-0.01531771917596656,0.08366075537869969,-137.28946860187645,295.67560318088863
4807402,0.67663646,0.12934415763818852,-0.012294694355144416,-0.01518669908603003,0.08366121402385812,-138.13398353923847,294.15744784675985
4807500,0.8402904051688604,0.31675825406872893,-0.013720832394608687,-0.01726866055771417,0.12974585916008657,-139.46815601773724,325.6693960164991
4807600,0.77018839,0.14339363404683073,-0.015474842012761508,-0.020906351700735584,0.1303434073578462,-91.72392819508619,355.65363664784445
4807700,0.7874879444304371,0.723784693012446,-0.014688700626802975,-0.020152694610933886,0.1661488311652422,-72.92330854837532,335.07411022028106
