PUMA2020,q,population,H_S,homeownership_rate,total_owner_occupied_home_value,mean_rent,mean_labour_earnings,mean_labour_earnings_workingage,mean_income,mean_income_workingage,delta
4804903,270720.875,122983,173321.93868042144,0.688219318,9.578504328086214e9,1129.446565285325,94823.65374565125,119304.6095247269,118614.9596500397,138773.5284032822,0.2031835929991743
4804904,270720.8755,175880,244350.85593003177,0.6450500722158523,1.277685291594006e10,1697.150816485766,96985.88659322262,105250.8781199027,115519.0439538974,118610.8832811015,0.19526342804899294
4804906,270720.8755314235,155550,224972.29291583807,0.8109284614161327,1.5984321786867365e10,1059.251239581887,101439.393,113783.6582,125168.0671,133419.3504775789,1.469612046571838
4804907,270720.8753,117441,169861.5456028262,0.8110608714401841,1.205926331512367e10,1058.734793997882,101434.2972542525,113784.5052051492,125163.4204892194,133420.1406127022,1.4689227801364837
4805000,208680.0705016741,185343,306483.7473130935,0.5907633178070041,1.2186323781748615e10,767.4857795,54927.69234033554,73712.4682089068,75374.55011751129,87706.96613981447,0.7896694176794148
4805100,274340.8166157384,185012,306085.4576443061,0.6277613941377753,1.4210161587051504e10,1082.057961745348,48421.31728637446,68685.91544423756,80310.05181924206,97126.46583,0.3162947919776687
4805201,302833.7502514846,154637,225688.34349145766,0.729707979205304,1.4554687288139568e10,1338.447320123342,65964.15243401185,94964.18005459192,94330.65771441854,109702.6951848464,0.09311867975800092
4805202,302833.7503873992,138149,207291.5920714487,0.6284495493309805,1.02390504491787e10,1497.430077910423,93500.11622905731,109121.9558124542,112957.0962610245,120643.3162708282,0.008253098156671277
4805203,302833.7508,136069,215643.7782571878,0.5182507431908618,1.1424210612610037e10,1458.915568040276,95092.03932499327,108147.5289748115,111843.3997494187,119249.1177078448,0.0067319662901314855
4805204,302833.7504473354,180162,264643.5135034364,0.7206861086344047,1.620576256964221e10,1427.341986016465,97769.64072909945,113878.0231804029,122136.5376252334,129429.5809242682,0.021386044684692317
4805301,375613.1880427757,177964,255050.34555160714,0.6468447782578313,1.3854851699965538e10,1481.929580704988,83738.01828909246,96928.9124978946,99163.52189377008,107618.3317894487,0.31361482657523454
4805302,375613.1880741817,114491,168320.08731474236,0.3308351943454514,6.278570048410201e9,1443.691187234062,74119.82098606823,86207.89313176592,88229.18985,95684.27573696946,0.052230620144608886
4805303,375613.1875,155620,211286.49040034678,0.4731065017080391,1.072596899986767e10,1459.032297833499,70939.12301442842,85809.52661,89107.94555452059,101199.9892673028,0.08059478313768945
4805304,375613.1875,141887,194968.24445216256,0.382975982,7.700127669266311e9,1349.946328963905,77094.89523013325,86871.125985075,91137.27408188753,96155.15224,0.1097275811709712
4805305,375613.1877138068,121231,190347.98980664098,0.6559060598483484,2.0636640371889282e10,1651.504891842604,104365.3542537689,132810.9773139954,148904.1844558716,161645.6789045334,0.17676033785565504
4805306,375613.1875,156235,221232.9537571892,0.2649677720122937,1.6791663178642359e10,1427.975722486426,69586.05433110197,90743.63796,93222.72007211584,112944.7200951863,0.037879153092013784
4805307,375613.1875,125784,206418.37965881557,0.3905083801853765,1.1636342046487791e10,1571.148323031808,95644.62100510827,111375.6823026783,114730.2677485795,125504.3945745084,0.03933833279446253
4805308,375613.1875,126313,194990.10076853994,0.6304122661963163,2.046359789852454e10,1532.673100431217,104461.0139954761,127384.8191371858,148774.7778886259,162601.5780198723,0.11552136614671507
4805309,375613.1880440187,170663,275897.70713587705,0.7601848281090522,2.4387960524371212e10,1529.488714004576,90320.15504437721,123142.9138759764,123893.8502846638,142384.8220503992,0.6586796445344425
4805401,292661.7191427209,105205,151562.5018348176,0.6058330995307748,8.854428302247654e9,1138.053891555866,73029.16873751322,94000.91889000946,94645.15517812234,108477.0905142442,0.150015752801313
4805402,292661.7196122602,135862,195728.6329394458,0.6058351439226239,1.1434608833994438e10,1138.048082133798,73026.73919832255,93998.40648,94643.72216566833,108475.9549912959,0.15002770516022854
4805500,207654.6915190441,146277,238094.37003666587,0.5659560923975132,7.995542431552357e9,681.0299345,50635.87462,76380.58105405158,75213.1832529945,90068.73943591169,0.09403130259752221
4805600,163895.0353350418,111425,178478.71285262957,0.5957092696988984,5.481795515617625e9,931.0462129645214,45646.94574,66433.4304,70269.00063904299,79574.42273103725,0.3642799016432793
4805700,243822.9536,172706,259033.40873022244,0.7094830099193536,1.1209237326466038e10,1152.464029145389,65240.17834239839,82660.04991799532,94682.03470145553,100182.8386864536,0.937065348841517
4805800,329133.4692260999,161501,268229.94176854956,0.6811393413451825,1.792681845095641e10,1282.503004834628,68407.46846576141,88008.44365614024,96863.45475691561,109038.4637746163,0.2915528348019305
4805901,199617.8594,104712,122376.36211327394,0.3074712541579897,2.576136403157693e9,1067.138950193043,40265.18331069675,50383.31555128058,60626.53900449173,65839.1160188548,0.040860329996805465
4805902,199617.8594,114671,176888.7424841768,0.3501312250825465,9.089762712233395e9,1117.692850042123,57880.32885619442,70500.54439383144,84342.52040574199,91835.66283224775,0.07280977172432593
4805903,199617.8594,116043,145294.86413694627,0.4672926388074232,2.7997813470601463e9,922.2227486603858,38394.27720424059,46173.58009629399,50810.92869220448,55166.84857120544,0.07758017020345033
4805904,199617.8594,104877,128565.84197600323,0.4770353392282638,3.727021892631387e9,932.0796139566723,41874.33455024041,52699.29705907468,59419.05332157738,62321.00553993745,0.03838880461446806
4805905,199617.8594,114681,140608.346201576,0.4438602284848041,2.599565188182103e9,753.1410783923835,33125.57527712799,42688.53355542251,43216.87329593721,51346.03581518238,0.09103747551928497
4805906,199617.8594,117486,144547.59133838458,0.5274072773526383,2.561827717280147e9,916.9051683379319,40768.04565122009,52900.13813746657,57889.77673224991,61431.65806724034,0.07190177273664082
4805907,199617.8597378152,156318,200384.34962309327,0.6398270217939835,7.393607906968371e9,1054.798528,53516.59599819716,68172.30267,74579.05441490041,88941.50635904941,1.3232306367729478
4805908,199617.8594,125562,152618.13877553242,0.6685595095983864,5.0041303675594225e9,1286.908049819488,69522.79931449582,76113.40401441423,84342.70963108595,86631.83316377358,0.08164237657598486
4805909,199617.8594,108463,152318.3212636657,0.6409612695560433,4.876007440234527e9,1115.936623597458,60461.10984350649,71705.81486552561,81458.81638497286,87690.48949322963,0.05184748217851559
4805910,199617.8594,121711,175249.85398439065,0.2856686679821766,4.188433581803355e9,1148.247274,61211.3578,71441.92056619847,71435.99768,78148.86298265081,0.046718330457087565
4805911,199617.8594,120615,198787.1355604004,0.4015485988813896,1.0278987498258327e10,1107.573883478408,76315.49054448737,80654.46283737851,104746.9550539448,97212.93468,0.05744544521603065
4805912,199617.8594,104481,155917.52075647004,0.6212619039019497,6.426176557861621e9,1252.801866708743,67521.67122117447,80858.04308500173,85904.93740825861,90182.07429654212,0.08194324555940813
4805913,199617.8594,134978,174880.46563354626,0.6126120168836522,5.331899224675423e9,1008.402061897345,50793.99170964048,63099.63917661691,69288.97956920462,75623.21551921126,0.10347515730337076
4805914,199617.86,194945,277449.10058039136,0.7324846446201082,1.5245503099967627e10,1509.736786381932,102661.5434021774,115526.7339691671,126612.7512,129532.9878,0.29644918497257455
4805915,199617.8601200522,149118,237922.955891506,0.6256078362130405,1.462810407695444e10,1498.071805788002,105470.9643265034,123754.0451391353,137585.9681033364,151700.0220245087,0.3091507386602764
4805916,199617.8600010421,120663,182375.2032232148,0.6154047528439399,6.370475434540975e9,1382.630060489897,77217.91238,86885.14668927062,95759.32622,98205.07475538854,0.17967951792861503
4806000,343277.4610873793,134976,217555.4959188512,0.5858631957234071,1.321803489284524e10,965.6968988859379,63891.37575017662,93767.00286997264,105808.7376953762,121271.1875298427,0.5432598014528437
4806100,215265.7774472573,138965,199377.20202391615,0.5746063846354302,6.585301628034735e9,611.6383686,43013.38138524374,64034.65088281493,69558.34730944192,82730.63135360941,0.7823659344313458
4806301,174479.125,123681,137681.5933160176,0.5019357011187822,2.5110682452000084e9,775.4028690457344,45728.94618225098,56481.36912155151,58998.02372741699,64706.94171905518,0.001234195508280386
4806302,174479.125,143433,160465.71997004503,0.7392440950284243,5.1784296023677e9,867.0092653517356,62323.42024815948,73092.60621850146,75487.66146172221,83914.53772532911,0.19385549811316177
4806500,168616.6935234802,130373,226658.18730730482,0.5252872993118909,6.363236847689691e9,932.0889112565598,40411.17019140542,68903.29226867431,61185.29245760828,82900.67572564198,1.9213243212944335
4806601,185020.9376847478,116200,198008.80163393504,0.5702493496746965,7.077773145618084e9,943.0503314282832,58570.08596064959,74039.6930332891,82087.65394955722,90072.97214781452,1.3290108057612144
4806603,185020.9375,114310,169511.37532528795,0.418226368,4.822190901378642e9,1194.490743736482,54868.15365033069,66182.64743099612,71399.98730097749,77543.70779727754,0.06342764192065276
4806604,185020.9375,122668,158686.24227960003,0.5227019358367491,2.9721515893312955e9,909.4311881702156,48943.80102498087,62420.45537208742,69389.68977024246,75518.47300064648,0.1701237542046596
4806701,130175.5703542581,120981,186164.98192990388,0.5655484403874873,4.0984019728252025e9,631.9087855722692,41613.35273043805,51806.24208069898,63393.80764927471,63254.5643,4.33383863949928
4806702,130175.5704601631,150693,203526.4862719912,0.5552705563039808,4.573478855335673e9,794.4349135779776,45648.68491844833,59799.04485887289,61809.83803026378,69379.24584022164,2.3330900578103604
4806703,130175.5703,149343,170938.15207754014,0.505371138,3.0784083218931007e9,669.9943294525146,37418.72802734375,48723.68249511719,49832.18957519531,56568.06750488281,0.2874104406347354
4806801,122361.8906590939,110324,123996.61888230118,0.587461856,2.058176769077624e9,608.5565506872879,44164.88710275897,52196.12552862566,59991.59608,62638.96982197416,0.45597068740381563
4806802,122361.8906,119470,140691.64874446517,0.695664098147389,2.7748583371442285e9,619.6004449163302,40389.79490955619,48423.87292013231,53605.42713368213,58969.11289354057,0.3497353378702581
4806803,122361.8906,133846,154822.2420817302,0.6249467273437508,2.9483984683568416e9,810.7792421264041,42289.58821822119,47843.34450553611,62518.31417603148,67947.71583647761,0.2070367914294065
4806804,122361.8906,136243,162829.2827507792,0.5610423372211408,3.628471655833558e9,708.5983119536486,56456.55763073708,70226.40699005849,71439.01517476235,81582.24948669935,0.3844429860792958
4806805,122361.8906,139627,191016.36607208257,0.4657941866960208,4.257393858740829e9,814.6566130255994,59622.49426767247,62173.77758180482,78488.13696213161,74522.58392196178,0.10364029536631084
4806806,122361.8906,114104,141623.6959205069,0.6459824693319405,4.93295314413952e9,661.8450981820788,50657.81041912921,57931.05674775783,69270.04056246253,68181.68257118296,0.1384598106463916
4806807,122361.8906915386,117167,112584.24146726962,0.6445749439290053,2.354154763793612e9,524.0015374111051,37261.11705846464,49648.81047533758,46876.04351976049,57267.04273785948,2.7508486172698
4807200,87203.01934996444,113171,179483.5627452756,0.5681138148582675,5.511128468349893e9,542.906001656157,46058.48921596347,70458.64183047511,71845.58082154008,91502.67885695747,0.4801902143646942
4807300,127326.9426598637,102193,160463.49907049123,0.5577186862770678,4.2517567809317374e9,568.2377407962083,46264.43878370748,68156.33071,71406.62714014121,93446.48090914439,0.4146041808437868
4807401,233648.7656,125229,175986.00978064808,0.362658292,5.995951111506159e9,1081.040527,54607.25391,69889.66406,71848.00781,80462.96875,0.12934332327928882
4807402,233648.7661994955,108620,152645.1682024693,0.3626596492158569,5.200714295627287e9,1081.037642013282,54607.15494611859,69889.59909701347,71847.96477365494,80462.96356928349,0.12934415763818852
4807500,116274.4853930007,147016,202801.07856678346,0.5583537331118302,4.969588307081819e9,708.7287097448179,42616.77434,59585.25918508081,60683.6772,74442.01740607852,0.31675825406872893
4807600,62210.65826625848,110357,163938.44736075762,0.5374983592835726,3.4067795885235453e9,620.8617472526226,42933.89800699744,56946.32059711118,60263.42622702874,71073.18452138767,0.14339363404683073
4807700,84502.52839391027,108856,153593.5117759071,0.448982665,2.888590589697717e9,673.0041336305193,42268.4954,59865.90622140956,62143.98506061779,76712.98680416991,0.723784693012446
4903000,306632.0782155491,130364,179678.3250156292,0.6819732960884046,8.841468859962086e9,867.5648159408847,69279.08237291081,81725.51323497901,88495.13202048838,94302.26311,0.16844919058336777
4905000,521532.7971319745,190316,346671.85326694,0.5243364984257255,2.2548520902776646e10,984.4975202,71684.95590545237,88205.68416698277,96645.26690526307,108055.8330541998,0.2328968325082501
4911002,368960.2824185231,128732,205440.8870332781,0.7553334055992309,1.409314982338617e10,1388.609125133604,88383.69040107727,107857.3296296597,113294.8314433098,124464.9915390015,0.046626577640278
4911003,368960.2816095789,101955,147599.30342797496,0.7326051020780824,8.962794837939524e9,1207.938057565247,86459.88856784254,100040.4592986554,109586.4435980916,116192.7963643819,0.12297858809820954
4911004,368960.2819828998,131992,191126.33586615694,0.7324814824896748,1.1603861432935007e10,1208.489248167723,86474.92102456093,100055.0790159702,109641.7463,116241.4852,0.12298575003181131
4913000,217996.338,145363,266908.06231198757,0.5779293180723732,1.188820941273556e10,847.1393153480257,54610.26568672368,68281.37063004149,78262.15508390657,85473.79393259255,0.20949410631231713
4921000,212681.0381399967,155755,264228.5588452479,0.5455400565259747,1.0801418894310556e10,795.2678475295215,43338.51565870017,62169.70043508339,62490.92892758307,74744.71307906412,0.31703800756115896
4935008,388950.6257,108839,193420.67095965016,0.5938197895178774,1.2042335292149538e10,1235.791618140405,91393.6587,116465.3852159304,115740.5422110727,131090.3743192659,0.13934967741767662
4935009,388950.6258700181,113190,187761.54264501177,0.6501541156429841,1.4405149826189903e10,1659.093996233239,103160.2121680942,136769.8941779703,129800.2070500337,156553.7712253103,0.06918535508046197
4935011,388950.6251412033,102262,149742.6884284964,0.6115493712451141,8.5542522634052725e9,1040.942442262682,71658.72533536208,85178.73156369713,84216.37736,92071.87675653952,0.18692932347054217
4935012,388950.6259967225,100111,164522.04774252736,0.3510756273727225,1.102956069820263e10,1156.390212219092,73082.16555,88568.40620391071,92810.45134914666,101351.8772,0.11781859645293401
4935013,388950.625,136184,176832.61886808858,0.6953065916895866,9.05231478766371e9,1176.162261962891,72652.79004,84011.18848,87140.14844,92754.31934,0.05891578271536968
4935014,388950.6255595417,127138,172657.83513544823,0.702445659,9.696271884547943e9,1006.382482716769,72355.00468234462,85582.81257,82654.31104,90323.72617847334,0.25272847835201956
4935015,388950.6251807556,169856,280513.5747257739,0.5864652222145708,1.8534268864932636e10,1253.495565347825,76862.40105,93901.09770109458,101618.9701722031,110444.6933048218,0.04440066487892354
4935016,388950.625,131976,209776.2053264868,0.8202722208739548,1.5239392014794348e10,1191.899204229441,89710.05371411308,103789.3803285292,107059.2846996138,114543.2930730367,0.06550913700054019
4935017,388950.6256223506,195682,305080.80739939096,0.8385443745124704,2.2220471699267467e10,1156.441337194354,90717.311,102264.0246951684,105765.9091,112052.7789914815,0.0958361076327644
4949001,377913.1253417952,172288,224654.835112147,0.7966665931623614,1.4507238956703222e10,1221.719012698734,83316.24808739561,94937.42877281565,95428.71198416853,102955.0529732233,0.15383929504948712
4949002,377913.125,191803,282360.40930556913,0.6310311197627243,1.5987351123024536e10,1169.527369524003,77454.80274415389,97324.29798442125,101660.665,114346.4075270556,0.006262632725267956
4949003,377913.125,115316,144157.9267418786,0.3224886976749985,5.718645669742533e9,1074.018846,44769.47194719315,62926.04805135727,56700.61906051636,73307.78442001343,0.010191461989000682
4949004,377913.1255298586,179992,250585.5602131589,0.7554998791299576,1.744629723191414e10,1375.597587121048,93776.16742255387,109765.1476766264,119613.2573594596,126648.7860808469,0.13873143606817645
4953000,350614.7814437749,180279,319940.0639033769,0.559405108,1.8268335868215595e10,1257.926709419116,60357.21553045511,79499.55486166477,89990.0076019764,94444.2318,0.012988615379187485
4957001,302034.4381263523,155086,227822.02641113984,0.7663683853825205,1.2666881031016508e10,1034.090224191546,71893.4063,88057.16332960129,90580.77673816681,99181.39447689056,0.08006793717546394
4957002,302034.4383114148,107137,175407.75989122293,0.5764504649923765,8.704315757540133e9,1005.667643286288,55793.20223999023,69579.81778812408,74544.70999,79519.25992679596,0.1439025662029981
5000100,223480.0704461932,146730,265099.4602910272,0.5213519903423401,1.1545850455790018e10,973.4338062275486,52725.99078,74613.73561772949,76469.9595246794,90990.97570722207,0.6867293346346738
5000200,275197.1174482977,126447,272753.4575391081,0.5116820643798423,9.96189781289823e9,850.7479461580511,48433.25478408516,69921.14245,74810.93087383475,88049.08630474658,3.199072618256346
5000300,357344.6255,168323,276579.20269958756,0.5199572053816467,1.3781835798256878e10,1282.431590579092,63470.77257111712,87563.63352,85841.51364707609,101474.6251408634,0.704386496041338
5000400,247465.6915645779,201577,451795.17916310707,0.5087448986136512,1.6298248443076708e10,846.0620816232665,48412.20044,69982.19132626968,75725.3900389064,88440.82882270993,2.174773777875202
5101301,707933.5038928601,120166,170786.5282806112,0.4052929016245237,1.897524637622737e10,2264.996842912888,141921.2633281578,164894.2919377187,171440.1747265516,184657.4971467209,0.09059427538700689
5101302,707933.5050609355,118477,176218.19283866248,0.3230575100965325,1.3471856995968082e10,2080.249900125666,124863.3290208876,138566.4416614771,145609.6163357049,149998.2560293227,0.09791745263873317
5101500,215170.1500071235,168485,288147.0343989975,0.5211280537390786,1.0088987392168411e10,845.4873654626108,45760.87523154152,64064.11478673168,67077.88058504104,79407.42259,1.4373904403254547
5101900,203376.8440421558,126888,227132.19715246503,0.6927685233602006,9.162130906946466e9,584.3244769948069,51293.13969743997,71288.03806741536,77285.83547150344,84706.65807049721,0.8229884749999308
5104101,267215.8763683799,116089,179322.95641351707,0.5764080493818927,7.725655639411149e9,1308.204251617236,78262.03726309139,100751.9500262195,100606.0446180906,112163.9628948786,0.06378678724016937
5104102,267215.8754588348,125071,209077.17988689258,0.7346984420898623,1.101171092128384e10,1315.864610135385,77713.54565638793,102867.6708868633,105044.2604624156,117616.6409893464,0.06811377718782442
5104103,267215.8754,123388,202251.24988593574,0.8034968565152112,1.3527207297423466e10,1600.708245870983,90347.20840453295,114237.2193585417,120588.1330601565,134437.0683674682,0.235676225726697
5105901,579098.2511468162,113116,156697.15158308946,0.6062751835135539,1.4447857471432625e10,1951.890336627849,126126.8381690853,136513.0462378334,143704.3825244677,148503.2800904571,0.07333731674324555
5105902,579098.2506886302,173278,257356.32804417863,0.6701053061852065,2.521549411310212e10,2016.042937679274,141609.9521730617,165877.1301880404,168423.3767253533,181317.3489419892,0.0437910750575922
5105904,579098.2506237417,126574,209573.21780278033,0.6843742439482643,2.672726875654683e10,2248.551600069471,166103.7773025938,203423.0119539368,212203.7425921629,228737.5047332143,0.048934510990123206
5105905,579098.2508329866,107329,151219.7596152607,0.6871708444086071,1.6499275586459297e10,2416.739671193005,132466.3180803051,146975.9250046391,165294.8398715236,166444.5686104459,0.1570189909622557
5105906,579098.2500420491,107432,175603.21437097865,0.6824803767224523,1.4742254139014326e10,2294.087415749294,94612.89139,124096.0658819843,128975.0260546249,145921.0277425074,0.04228924398396326
5105907,579098.2527739811,149309,212069.7001369177,0.5769360808894222,1.8814120246851364e10,1755.048894494717,99375.25143275852,113635.7136497505,130907.3607,131353.2524,0.030289878772775666
5105908,579098.2511897384,130639,198167.6954311173,0.582835735,1.8357455756174454e10,1643.035140193999,96378.66889941692,115448.3868281841,134789.3044662476,142411.1917350292,0.03781042650005646
5106100,343880.5393385545,182963,290144.879619903,0.665841574,1.8649311945965645e10,1064.518167,69447.34769546986,96577.29503250122,99782.59560024738,116096.8355565071,0.43123921309111746
5106900,316666.8976781425,134322,209465.6633936529,0.5782631461440991,1.023022974467744e10,1260.129264695262,72022.79661345431,94702.31189,96255.30354115798,111505.1742588879,0.36140959445832227
5107300,204242.4044,170929,428700.72791014635,0.4980408153043061,1.549839751097671e10,831.8716959109906,46469.92376918023,64886.61969978275,79333.23155927996,86728.54679240874,2.1848892452819837
5108300,136996.0651,180910,338622.3847418498,0.4497642637742761,9.540165456023277e9,633.0035514923217,32380.66401796832,55457.17754789265,49461.57730516193,66856.74464645569,0.2895696495220468
5108501,248747.4964508032,101495,169564.92393180518,0.7577842861147923,1.0348181051657656e10,1103.384168591781,76432.61850519935,99282.43235713907,114528.3468829657,124174.4845,0.35634254962304523
5108701,264271.7198899879,149938,248096.46395142062,0.6783323828469747,1.0953621420509392e10,1341.450543842278,58240.00871920586,71540.32816907763,77007.28966701031,82234.85329470038,0.08684468589062125
5108702,264271.7202032851,184451,312483.74531966884,0.557109359,1.9183596787133144e10,1322.435814327453,102142.8035444821,126839.5782146299,127436.4770472195,140236.1353654899,0.020844334623829404
5109500,325274.3626472307,176184,299302.8048071217,0.5808680766604084,1.8337687624539513e10,1455.589814379811,62278.09489989281,92190.47495317459,97060.01661777496,113079.5610275269,0.2605787544327778
5110701,559576.5021664965,116390,164869.84160955012,0.6716009875452489,1.46930028961033e10,2189.782480383259,130712.9652141845,159749.5608237595,162504.5218217634,175992.4307078677,0.011764993954077941
5110702,559576.5007787673,154069,223548.4008511941,0.8155198588949322,2.6997322072802593e10,2236.609431544745,176117.6246490096,192509.5221280641,200524.2049,210072.0790859338,0.021171622084791723
5110703,559576.5006769216,150500,226492.24063273933,0.7501307764204074,2.5128913271155613e10,1679.361873666037,146849.4368,182463.1067594818,181414.0599622073,205300.9663076188,0.12155300168290235
5110901,278593.0316,120251,217890.65288874714,0.5822576202938397,1.0818221250272133e10,1156.621105781211,63970.23647591835,87883.21407957783,97273.2246751322,111838.4059589484,0.7027061493328353
5112100,174821.5620624528,181854,315950.19863483397,0.4168425838044824,9.478699336260645e9,995.2722921464593,40773.25059626369,62485.16035239589,57565.11513863644,72912.95448401949,1.4030221247012333
5114300,123101.7001762654,185132,343299.115724286,0.4995063316998493,7.133803940839777e9,600.7051508725386,31869.20263567338,44892.84952640074,49689.97813272063,56882.30110747874,0.9221697094856829
5114501,344384.6019823911,111072,185602.18951178226,0.7571315225859048,1.1324942938658903e10,1103.527871443133,76390.45737395753,99245.23037221347,114470.0612497919,124135.1798434698,0.32330078027965004
5114900,154792.0848517718,180165,305800.70471625443,0.4571178058104334,8.521734340367957e9,947.8131413280995,43554.97611156082,65385.37412380088,65471.25156024218,78147.04062197618,0.3484927795978443
5115301,412785.8761873437,136077,199051.0283821211,0.8447827346171835,1.9606783378652973e10,1902.536433456466,133586.5490890741,158744.4338368177,167627.1503754854,178240.0482666492,0.09330495923429533
5115302,412785.8756032103,166329,231006.17661127629,0.6275195845373673,1.5123931428395664e10,1640.956597745419,99854.40382766724,113680.7686576843,122213.7005615234,128524.0006160736,0.01751571762639836
5115303,412785.8758490669,104708,145430.67137601337,0.628045313,9.521589740176228e9,1640.583322406447,99904.54541453329,113774.0650242254,122291.0257050439,128636.4835756947,0.017566553316015733
5116101,193729.2728483579,202812,383415.72297502746,0.602895919,1.4283571705181768e10,857.9667808129716,53430.42447812646,79170.21489681184,78159.41601021313,94197.26570016111,1.7641558561107316
5116500,235863.1335819319,135571,201209.53124120247,0.4653715573948247,7.401437329944206e9,939.0963920924278,44314.68696738547,68234.71941745724,62010.83545,79251.19015887636,0.3599094383600018
5117100,211497.184,108622,189575.04961358706,0.567870621,6.890683827083856e9,839.5841615624116,52116.60076225936,70635.40648,72246.62404390957,83079.25856467964,2.3531053419700667
5117700,271026.0277228475,197642,308290.74567349826,0.7144973805102044,1.833396570064636e10,1213.612026714371,78850.40634810599,97950.85054,104715.4154506114,112912.7127046729,0.16432026389335125
5117900,368237.6052678236,184909,277482.477581238,0.6149959714093711,1.8581996876747414e10,1476.684348732233,94088.08354377747,115152.6156387329,119827.3648872375,136656.5798683167,0.1106982676063993
5118500,88871.15333049605,184255,371840.9467211654,0.5010327657831464,7.628975824772692e9,495.1682385755864,31044.31039041003,46970.21630162612,47686.65725,57262.40196650056,5.124388310876573
5119100,130665.0187734747,186722,380335.78261489474,0.5497556562734002,1.0515010117608976e10,599.9233492,41041.79991116747,60018.96219543774,61596.41634451694,71724.82479026676,2.2462459302087057
5151000,581521.3182741499,159467,240558.81035502857,0.3772291140367148,2.203928080613089e10,1868.841130696707,112911.2999047964,126498.5357178604,138361.1715640616,141400.7063588361,0.4889855318620085
5154001,331970.1566064383,138869,226516.37944164613,0.4243065551913197,1.3049611602501427e10,1426.053251272627,65022.37939430628,87476.27634952789,88442.09074822637,105821.7427305949,0.32895795455479104
5155001,287011.7506255577,110932,179342.06624492153,0.5971459376927702,7.995064061655036e9,1193.355677282619,56909.12076437654,68915.71232419116,79387.71441055567,84390.32434742361,0.01215685299461265
5155002,287011.7505454522,126040,194848.9343239339,0.7700618565306474,1.613912780534582e10,1531.063809082321,88739.16069,112595.4449833729,117788.2788190031,135109.1346707852,0.06760787352826558
5160001,577037.4297,160436,234724.8417087234,0.7002726703667577,2.431362519684166e10,1965.946173097938,119657.9759771824,161206.8119106293,154518.0718548298,181436.1707549095,0.04844788018248075
5161001,589232.0997283882,121000,195376.40925101572,0.6424232435885692,3.0767741655256657e10,2367.736731577738,175676.055,209775.8107403395,230648.6100520191,244756.2369014852,0.07160687544189548
5165000,176985.9224149603,137148,236601.2050790224,0.5432553035498131,9.225102665123636e9,1071.869537204504,38229.58490276337,54036.25081062317,58548.23052024841,64618.16633415222,0.31007638740647886
5168000,173521.3040339712,134705,206130.24694921522,0.4144114042178035,5.634057228491377e9,865.5911345781124,41039.50195144814,60955.00797301513,58517.63535666889,70713.72894537801,0.3863983476024552
5168701,390224.894,135081,175873.55651843632,0.5455235055997036,1.0304066348614017e10,1648.663517594337,90072.09100723267,104144.2716178894,107535.3109130859,117023.7650947571,0.07993384159274203
5170000,189634.5321821771,186247,302749.0323378713,0.3651349729625508,8.744933992529179e9,1080.972856044769,49799.54439544678,64240.84238815308,67797.98319625854,77364.25286865234,0.05333463808368678
5171001,214878.3440431036,104087,148217.10645887407,0.3293491311487742,5.475921218955667e9,1113.326775938272,43118.79096841812,60834.45031023026,57197.61740684509,73938.78063392639,0.5870773196605911
5171002,214878.3446406855,133918,192663.75318828784,0.3436263262277635,7.047305517796174e9,1114.971413473599,43708.06249722838,61075.01716566086,58276.72343418002,73963.83047002554,0.6114695927055294
5174001,192039.3634625182,110365,175213.39487066242,0.4639206947613275,6.107169686169941e9,1136.825638145208,49138.68659,63710.61225128174,67717.09890937805,75905.71221733093,0.1896261909863017
5176001,242846.2054359915,115546,173313.28033106585,0.3578287873096997,7.967422903083085e9,1156.906177818775,59349.51027679443,76488.76070022583,76145.10094070435,86852.09629440308,0.5383943851882863
5176002,242846.2047,111064,166547.97121418038,0.3575356074725278,7.6500480647348e9,1156.672167897224,59290.48092651367,76428.15081,76076.55488204956,86786.19355010986,0.5386109182532897
5177001,149456.8525390625,133399,226641.6991808709,0.4547383324243128,6.069505109904014e9,785.1389832496643,50409.67816162109,66952.39384460449,68575.46795654297,76975.19795227051,1.3782830315808035
5180000,222059.9260577635,159106,272348.1638418157,0.6685133527677843,1.4417655368919394e10,1006.583815481017,57662.47323103069,76542.20063451794,85387.29954051704,95229.22586433691,0.1688203468058223
5181001,294752.7502124475,148847,274961.2775249674,0.5667071721600223,2.1488930222803574e10,1412.749912265688,66892.31474,93800.51622581482,104463.8002259731,118311.2445738316,0.08913882157578394
5181002,294752.7504756491,179008,290248.7015780102,0.6252705785823309,1.3760716385612768e10,1406.669049535878,63312.11580074579,78980.42358188331,82515.85857529938,90916.90907031298,0.05133315921962461
5181003,294752.7503808886,131615,219707.83613134042,0.6313095244821492,1.5301917810121063e10,1404.427865783841,73508.28145687302,90787.3084359687,99322.23179241788,108082.4069532005,0.34086129190089126
5320501,302073.0001331499,116996,160249.0861791934,0.5721345262919044,8.951143761394104e9,764.1850309704314,68932.69789966941,96798.12017839216,91248.45390310138,112271.2638790868,2.19379559438349
5320502,328257.7504,124186,207728.91077437208,0.5899350537074497,1.151144650505531e10,1023.275069236755,71485.7589,92921.46384620667,99697.65102386475,108591.3853912354,0.07943375806175304
