PUMA2020,α_bar,A_bar,ρ,q,Π,H_S
3901700,1.0202074,0.7765755,227.80771,305.61478,0.006293081,0.22958311
3901800,0.93256044,0.8704959,237.87294,306.89783,0.005259257,0.24688762
3901900,0.96165174,0.8203678,236.78676,312.0658,0.005665366,0.19490497
3902000,0.9668778,0.8081838,232.77094,307.37558,0.0063815387,0.19026357
3902100,0.9625603,0.84478116,235.12854,305.36078,0.0053712986,0.2430687
3902200,0.99632204,0.84485626,245.79918,319.73047,0.0035091555,0.2481526
3902300,0.95478636,0.8149724,230.8567,303.98618,0.002756524,0.20260824
3902400,1.0391581,0.72677445,199.20084,269.45074,0.0340622,0.29407227
3902500,0.9256214,1.0360597,349.29333,423.59946,0.0039004483,0.23639183
3902600,1.0432475,0.80588764,231.06631,306.99152,0.004814906,0.31144598
3902701,0.9428389,0.86496866,234.26157,305.57184,0.022373753,0.27879775
3902702,1.0545748,0.76770467,230.03949,312.73828,0.060549222,0.27601174
3902703,0.92221683,0.9344188,278.70828,356.05472,0.00951753,0.21460569
3902800,1.1183999,0.7469427,224.79776,306.1767,0.026094928,0.361697
3902900,1.0514191,0.75400245,232.47267,317.50455,0.006321287,0.22010311
3903000,1.1008784,0.7533511,224.72597,304.3034,0.008169092,0.28352973
3903100,1.0813369,0.77884996,229.23656,306.54758,0.0063388175,0.2692541
3903200,0.9776905,0.9600086,296.73367,371.26123,0.016298007,0.285185
3903301,0.66880774,1.378849,557.2204,614.9113,0.004823523,0.1251703
3903302,0.6782813,1.3901507,564.2996,621.70807,0.005207237,0.1413964
3903401,0.7679261,1.1633455,381.36612,442.11472,0.00934373,0.17845793
3903402,0.9057099,0.9449091,287.42563,360.22928,0.058294237,0.2012728
3903403,0.85023034,0.9971469,307.60928,377.4187,0.05690307,0.1748798
3903404,0.79583067,1.1171323,371.6393,437.02014,0.032579158,0.16725253
3903405,0.8455195,1.0583972,338.68964,406.24127,0.025867932,0.1975205
3903406,0.9084371,0.93168366,292.16815,368.15652,0.060212474,0.17328383
3903407,1.1920943,0.68489945,256.4283,358.73123,0.042599246,0.18399051
3903408,1.0448642,0.78109646,236.8471,317.63522,0.055589184,0.23802271
3903409,1.0118588,0.88514847,270.5676,347.21628,0.034194015,0.26846707
3903410,1.1615639,0.6785875,239.88275,335.3092,0.04208243,0.19737037
3903411,0.88530463,0.98215425,321.25262,395.498,0.010984556,0.15728095
3903500,0.9228268,1.0248529,324.94022,395.88937,0.015800623,0.24340285
3903600,0.9070894,0.97935253,283.8601,349.407,0.010527719,0.27925962
3903701,0.9352245,0.80827504,205.64014,269.37256,0.026030146,0.26812702
3903702,0.9444939,0.81392515,227.03459,297.83475,0.010701349,0.20566367
3903703,1.2453287,0.5694082,182.06967,259.80157,0.09941762,0.41955206
3903704,0.8260271,0.9897756,267.09326,326.53253,0.041849334,0.23322079
3903801,1.0466462,0.78069687,237.08037,315.90735,0.0671054,0.22991024
3903802,1.0523806,0.77410537,230.97868,309.13593,0.08931717,0.25064382
3903803,0.7529343,1.2089633,420.25427,480.03546,0.023168594,0.17463158
3903901,0.82340807,1.0903974,369.1931,437.05563,0.031116884,0.16681111
3903902,0.78677714,1.170546,408.27197,471.51898,0.010203875,0.17346366
3904000,1.0900457,0.6920462,205.37778,283.52426,0.0061359885,0.2430193
3904100,1.064964,0.78622735,235.57317,315.6488,0.0054692496,0.22152556
3904200,1.1504452,0.7089742,196.93457,249.28499,0.01900745,0.33762577
3904300,1.1479228,0.71914107,211.17844,288.1623,0.012458953,0.25834084
3904400,1.1223683,0.72239995,207.1111,282.99054,0.007961385,0.27270955
3904501,1.0003276,0.8026563,227.75574,300.34302,0.0027962462,0.2137822
3904602,0.8405615,1.0562342,320.9868,382.884,0.009079289,0.218702
3904701,0.6254652,1.4689851,623.2066,671.4954,0.008433282,0.13021983
3904702,0.8048474,0.99359614,276.01587,335.80573,0.06113902,0.18560708
3904703,1.0039152,0.80761987,221.9585,291.59058,0.059943937,0.28677252
3904704,0.8983742,0.9331,277.517,345.468,0.0125365015,0.19124445
3904705,1.2447648,0.57615024,207.06442,298.3561,0.04329736,0.23888071
3904706,1.0298545,0.7457675,209.00719,281.76566,0.09488767,0.2566997
3904707,0.7374853,1.1485914,353.71976,408.96396,0.044056088,0.1713681
4020100,1.1614099,0.8241408,183.70927,236.78967,0.002882194,0.24507307
4020200,1.2077588,0.78177756,204.54468,270.6743,0.0068661924,0.23987024
4020300,1.188209,0.770271,207.14053,275.17593,0.0018912196,0.22015594
4020400,1.2057953,0.7328341,199.07794,268.51004,0.003412288,0.2089819
4020500,1.2454674,0.6770342,171.70375,235.3849,0.0014186031,0.2880679
4020600,1.2240344,0.7315685,204.01845,275.4329,0.0020257079,0.20890741
4020700,1.2609291,0.71449935,191.22415,260.301,0.0034898592,0.3106708
4020801,1.3284131,0.67244595,195.75655,271.25754,0.022050478,0.2608194
4020802,1.0839261,0.8539345,233.09857,297.54108,0.027959656,0.20319968
4020803,1.0946138,0.8874569,244.8572,308.83167,0.07104211,0.25861344
4020804,1.1099052,0.88251823,243.83177,308.11606,0.042844374,0.27959973
4020805,1.1214045,0.8708949,260.39398,330.8091,0.013534943,0.19736741
4020900,1.2862418,0.6642264,192.91507,268.8651,0.0030922804,0.23257421
4021000,1.3282852,0.63842505,192.30183,271.08807,0.0046810186,0.25401652
4021100,1.21992,0.78192455,222.38632,295.13174,0.0036827305,0.24125654
4021200,1.1346313,0.851553,262.8438,339.2746,0.0015238753,0.17238115
4021301,1.1554275,0.8211665,229.72679,300.20566,0.023643462,0.2632521
4021302,1.159728,0.82725465,232.03963,303.045,0.026292492,0.27795777
4021401,1.1431254,0.85002095,226.80565,292.0761,0.08086023,0.31666592
4021402,0.91576636,1.1569786,355.03714,410.79324,0.026457194,0.25755134
4021403,1.1386297,0.8642536,265.84097,340.8478,0.0128452135,0.1943482
4021404,1.0236527,0.8763381,225.0347,286.28638,0.054227173,0.212
4021405,1.4990436,0.63053733,235.95016,337.89267,0.0493863,0.20419073
4021406,1.4428707,0.646511,228.92429,325.297,0.039708447,0.2229934
4021500,1.1098182,0.9326824,267.7577,334.02173,0.012334267,0.26035726
4021600,1.2326201,0.79348516,203.92644,269.93353,0.0030171133,0.2817012
4021700,1.2573994,0.7682177,223.7362,301.51328,0.018661462,0.24597149
4021800,1.2113801,0.78749543,236.24663,314.98758,0.005193662,0.22100289
4021900,1.1884117,0.7510982,218.24863,295.50525,0.0037436057,0.24631979
4022000,1.2492113,0.7201929,218.27812,299.7342,0.0048011383,0.26572412
4022100,1.3604066,0.650705,194.76843,274.042,0.0012811533,0.285815
4100301,1.2813067,0.8472563,298.43713,401.30432,0.0028863342,0.18563555
4100501,1.0294863,1.0196472,357.74115,454.8938,0.042241525,0.1561786
4100502,1.031164,1.0165969,358.24213,456.0215,0.038119566,0.15091974
4100503,1.0080076,1.033184,326.3932,408.4818,0.0032141611,0.1781122
4100504,0.87925065,1.2353728,428.7329,507.48535,0.016498255,0.1561079
4101701,1.1150315,0.9529402,263.4255,340.62802,0.004805442,0.22234373
4101702,1.1427873,0.96371657,268.60913,345.58936,0.00346317,0.26379782
4101900,1.5083232,0.7463365,279.22327,384.9205,0.0022256426,0.2240287
4102901,1.3030087,1.0127466,382.15054,493.60754,0.014643871,0.17384619
4102902,1.2627609,0.95801103,321.49454,417.93268,0.0047311243,0.1921947
4103903,1.4374453,0.7892132,284.57208,394.8399,0.046054605,0.29092342
4103904,1.2866441,0.8624915,298.99142,402.873,0.032297567,0.19492632
4103905,1.2566224,0.9077676,311.71106,408.06403,0.0016416294,0.18760014
4104301,1.2726698,0.8530561,299.29095,404.0094,0.0042408593,0.2041889
4104703,1.3746054,0.7837864,326.03546,453.76154,0.061131876,0.17861322
4104704,1.1200783,0.9793761,337.6791,435.5011,0.085114576,0.17964572
4104705,1.1535572,0.99132895,364.73517,465.95868,0.005203777,0.17457935
4105101,1.01158,1.0540991,360.66098,452.9671,0.091574475,0.18655473
4105102,1.3030007,0.7666097,300.26828,418.1328,0.09948593,0.2342704
4105103,1.0763385,0.98653144,350.92874,451.51447,0.06746485,0.17870294
4105105,0.93927896,1.1197907,364.15622,447.02786,0.08567564,0.19303477
4105114,0.8062849,1.463498,550.39685,618.12396,0.040960632,0.2047274
4105116,1.1929147,0.9450736,334.74054,433.48175,0.0771209,0.26572606
4105901,1.36346,0.8283695,264.65405,355.23376,0.0013296579,0.19219549
4106501,1.235335,0.9350842,305.46625,395.84763,0.00091862446,0.1767475
4106720,0.97877496,1.159543,427.05673,518.6127,0.051830575,0.16732319
4106721,0.9704793,1.2152221,458.11017,546.32623,0.012957672,0.16387516
4106722,1.0132471,1.1485778,442.81393,539.76556,0.03888451,0.15991773
4106723,0.9713493,1.1559478,424.7226,516.6682,0.058344554,0.16056669
4106724,0.82804644,1.3825176,530.1106,605.96136,0.05396079,0.14995359
4107100,1.1447309,0.95265293,341.58948,445.30957,0.011982829,0.16604757
4109000,1.1073443,0.83454174,237.46901,317.6197,0.00971296,0.27913627
4109100,1.5136935,0.7991099,278.8871,384.9499,0.004979916,0.3572511
4109200,1.5743009,0.7348834,268.1292,377.18958,0.0008029355,0.25592104
4109300,1.1877677,0.9198275,287.60757,377.70905,0.0152579695,0.2496362
4200111,1.1039224,0.8640131,257.7651,342.32324,0.07576921,0.29792866
4200112,0.9648694,0.94686794,274.18317,352.4943,0.004965296,0.21118909
4200200,1.0941135,0.7284081,211.57272,289.92056,0.0030567178,0.30884677
4200300,1.0420176,0.8170323,222.16763,297.66208,0.01866487,0.4345612
4200400,0.92665946,0.82513905,224.56834,302.13348,0.007750372,0.3881476
4200500,0.79897666,0.7357391,214.79137,291.84933,0.014930707,0.32494426
4200600,0.822356,1.0196949,325.19583,418.43246,0.0203829,0.29516867
4200701,0.9756618,0.82082635,312.03815,428.7761,0.0661417,0.21145056
4200702,0.8197274,0.99601203,292.40994,378.5741,0.014975493,0.25833103
4200801,0.89915407,0.8740922,289.0697,388.41678,0.039770633,0.25663453
4200802,1.0615329,0.72556394,288.86295,404.74545,0.022871198,0.29145452
4200803,0.8730877,0.9323351,290.82324,383.1496,0.008618126,0.24849655
4200900,1.0495194,0.8469824,274.23175,370.5847,0.009987342,0.31829175
4201000,0.90574765,0.8304586,264.541,356.4777,0.0093754325,0.24297765
4201100,1.0761296,0.8458648,308.18106,418.68216,0.0061061247,0.27925152
4201200,1.0624413,0.9318909,329.3027,437.20944,0.009148606,0.2655631
4201300,1.0541407,0.7483537,208.27332,281.15924,0.0064124987,0.36205214
4201400,1.0712799,0.762485,238.70859,327.84573,0.0137159405,0.23278862
4201511,1.062234,0.7711601,244.6539,333.6044,0.01070019,0.23361826
4201512,0.98060536,0.86150527,247.9195,325.13068,0.054748636,0.274771
4201600,0.8903878,1.0940186,325.2887,395.79932,0.021301221,0.32579836
4201701,0.9331216,0.98106205,274.18234,345.80292,0.15401402,0.36206856
4201702,1.1292324,0.655007,225.78491,315.49573,0.08286676,0.26978692
4201801,0.7991587,1.0799853,310.84552,365.4711,0.025570061,0.19848397
4201802,0.72340035,1.3616481,464.4869,509.9837,0.018145645,0.24209057
4201803,0.8037535,1.0968506,317.28644,380.53503,0.042306736,0.22210129
4201804,0.9144911,0.9073195,226.62572,288.09412,0.113471866,0.38187382
4201805,1.0582255,0.7420861,236.92514,316.60315,0.07121834,0.24145514
4201806,0.7414639,1.2567946,406.9797,469.11606,0.04877966,0.20155355
4201807,0.71873856,1.2237461,361.35843,414.45767,0.02291577,0.20092747
4201900,1.0676677,0.8171921,251.33736,337.48438,0.031404812,0.31297255
4202011,0.8932909,0.9105251,251.96819,328.11194,0.025373327,0.23223259
4202012,0.9394157,0.9169441,273.4182,356.74307,0.039543107,0.2318022
4202013,0.93483394,0.88328636,252.30576,332.0363,0.029940017,0.24736458
4202100,1.0474201,0.7804075,242.64526,330.25034,0.0091106,0.31031373
4202200,1.0519922,0.8308951,263.30765,355.09213,0.04498655,0.3577382
4202301,0.92986655,0.9420374,313.24637,409.46478,0.0124325715,0.24975434
4202302,0.8611316,1.0372075,331.2287,421.8359,0.028169967,0.27706903
4202401,0.9823876,0.88826865,306.6496,408.6465,0.069569945,0.31235155
4202402,0.9203413,0.89916646,316.84064,407.73547,0.009481358,0.19813393
4202500,0.9142174,0.9227716,321.22495,426.60107,0.032185026,0.2482292
4202600,0.926884,0.7672318,248.55199,337.8376,0.016264547,0.34613276
4202701,0.78688896,1.094315,379.52124,476.86758,0.01242128,0.1950054
4202702,0.9765334,0.81569195,311.22754,425.90405,0.04554907,0.27581948
4202703,0.8121553,1.0291873,346.1427,443.63348,0.011195869,0.24024807
4202801,0.68409544,1.1622989,339.5441,415.66147,0.016415775,0.2299512
4202802,0.7541339,1.1114482,360.62604,450.35834,0.045626562,0.25712225
4202803,1.12301,0.63756216,324.26862,465.56094,0.15919098,0.24201505
4202901,0.8350955,1.0377283,363.5472,465.97784,0.122773446,0.27671087
4202902,0.6989336,1.1654592,356.92285,436.90607,0.031458896,0.25521153
4203011,0.62811375,1.229308,407.03214,489.02576,0.010597038,0.1600493
4203012,0.5647753,1.4385211,519.5512,592.4315,0.008329133,0.1589131
4203013,0.60312605,1.4171712,524.84973,602.46344,0.014992147,0.18284364
4203014,0.66511625,1.2569127,446.0262,533.76385,0.031207846,0.18830866
4203015,0.62995327,1.3723454,504.225,585.57434,0.03537926,0.19439505
4203111,0.66819483,1.2195144,412.59393,497.6991,0.042453825,0.17851551
4203112,0.6797972,1.1908563,430.02017,524.95526,0.016680809,0.14627205
4203113,0.65535337,1.2179573,435.25473,527.14124,0.032464687,0.14573906
4203114,0.624344,1.3998555,510.5271,587.9015,0.058666572,0.19963013
4203115,0.64669675,1.3079246,461.4405,544.0001,0.031273197,0.19618148
4203116,0.51901203,1.5976522,643.64056,707.80927,0.027532948,0.13419764
4203117,0.6157383,1.3484124,485.6123,566.4984,0.027808856,0.16764717
4203216,0.8017345,0.95885205,322.51773,421.5583,0.12367582,0.24107087
4203221,0.8593709,0.9216398,339.22754,449.6494,0.11488755,0.23588924
4203222,1.0710195,0.7838246,345.35468,479.03705,0.14675745,0.30871388
4203223,0.97808063,0.7315331,335.99725,471.12723,0.090798035,0.18141139
4203224,1.0335032,0.7391714,332.7081,466.09604,0.17541513,0.24707355
4203225,1.0089363,0.7152228,314.3001,441.13116,0.100750335,0.24748829
4203227,1.0630707,0.6516557,292.7594,414.50964,0.178802,0.31871614
4203228,1.0392095,0.7386833,308.74918,430.59894,0.10034946,0.33144897
4203229,1.078969,0.6338967,306.42407,437.3705,0.123858936,0.2597187
4203230,0.6542939,1.3597746,504.58408,587.6742,0.044687856,0.1994756
4203231,0.8367416,0.93910635,323.7407,426.25052,0.050166287,0.24968997
4203311,0.6139716,1.5571862,663.34045,739.6356,0.027495047,0.1886672
4203312,0.8561303,0.9810315,351.6576,458.64612,0.14465247,0.2550237
4203313,0.94478464,0.86191416,337.80557,457.0606,0.16533847,0.24437353
4203314,0.6092183,1.378356,521.35913,603.6813,0.013492197,0.1343615
4203411,0.56326133,1.4548448,536.32275,608.6939,0.0077896407,0.13509773
4203412,0.53165746,1.5425055,593.8123,660.4958,0.017047616,0.13503464
4203413,0.5720225,1.4883537,555.6285,625.84436,0.027659392,0.16072384
4203414,0.6342847,1.2826992,449.59253,532.89874,0.017030813,0.14147983
4203415,0.62220436,1.3582404,500.5305,581.84784,0.009380116,0.13898401
4203501,0.8918449,0.9234206,343.73068,456.61176,0.028973231,0.19591345
4203502,0.80798703,1.0044296,338.44415,436.832,0.02007908,0.18851595
4203503,0.96849823,0.901986,336.15942,448.77478,0.015577087,0.28990227
4203504,0.7780401,1.0534679,332.54813,420.81125,0.011347164,0.23397258
4203601,0.92887014,0.9668478,341.24026,446.21677,0.040861737,0.2790032
4203602,0.81595564,1.0257874,330.24655,421.46252,0.005174468,0.22223017
4203603,0.817182,1.0395668,337.20062,428.14297,0.014449419,0.25043264
4203701,0.90703,0.91293144,308.8132,409.05057,0.010015066,0.23312254
4203702,0.9685583,0.8950025,309.9456,413.80444,0.48433575,0.23432842
4203800,1.0162358,0.7779855,236.17657,319.85614,0.008465037,0.33089784
4203900,1.1410964,0.728265,247.17873,341.24988,0.031197466,0.2859468
4204011,0.81351024,1.0982394,317.8432,380.13495,0.018155731,0.23108386
4204012,1.0117162,0.84897536,265.8549,350.51285,0.012558252,0.2089824
4400103,1.1136105,0.8979641,367.29904,497.74084,0.107862584,0.31675684
4400105,0.968933,1.0609804,406.93024,524.05206,0.07619342,0.26033852
4400106,0.9275139,1.1046605,428.2546,545.26416,0.06453242,0.2049358
4400107,0.9233316,1.0827332,409.1556,523.59894,0.07440786,0.21487503
4400200,0.84963375,1.1753408,398.02493,492.98596,0.076232284,0.2620989
4400300,0.7464402,1.2898574,400.31284,480.61334,0.06046918,0.21999492
4400400,0.7344455,1.1389066,308.89456,393.92407,0.032557406,0.2565738
4500101,0.9435568,0.7720301,189.63562,248.99405,0.00549958,0.22118536
4500201,0.94378924,0.77760977,190.10257,249.13596,0.0061902786,0.2274542
4500301,0.9249645,0.8649558,238.75545,304.38013,0.0034310129,0.1835172
4500302,0.99957883,0.7967391,230.24089,302.44708,0.016580535,0.17998233
4500303,0.8091425,0.9795569,261.00266,316.57312,0.030457046,0.17702502
4500304,0.96021914,0.8453457,240.24731,309.18866,0.027208172,0.18893331
4500305,0.98508894,0.81237215,224.78572,292.66052,0.011047527,0.20687756
4500401,0.94518644,0.85637647,236.73251,303.49326,0.004496521,0.20220733
4500402,0.9417828,0.85437655,236.53726,303.18326,0.007443086,0.19386548
4500403,0.9961466,0.7869575,219.5302,289.7262,0.006760431,0.20146514
4500501,0.93196476,0.86210513,233.93677,299.20773,0.0041472674,0.21437803
4500601,0.84422266,0.99069244,286.8511,349.5665,0.0036147241,0.18859084
4500602,0.8469628,0.9839145,283.6997,346.28067,0.023667501,0.18032393
4500700,1.0707053,0.7650874,205.85507,274.10175,0.0031836107,0.30454716
4500800,1.1021361,0.72860295,203.7881,275.45117,0.00635246,0.26717848
4500901,1.0247127,0.7778108,211.87495,279.9209,0.00960041,0.23746693
4501001,1.0706087,0.7069229,198.28569,269.38907,0.002942436,0.21398422
4501100,1.0273325,0.76970446,195.44087,258.49698,0.0028427779,0.25720447
4501200,1.0006514,0.8620542,207.43478,263.23068,0.0056736884,0.34115356
4501301,0.9649714,0.867016,210.3492,267.0252,0.016163114,0.31484038
4501302,0.967876,0.87240046,218.821,277.67548,0.006332501,0.26795292
4501401,1.0307992,0.86458313,261.17825,334.5514,0.008154224,0.20150173
4501402,1.1052568,0.83105814,270.49475,352.54947,0.028778808,0.18739063
4501403,1.1685448,0.7467238,242.48799,328.53265,0.008229906,0.17570738
4501501,1.0859967,0.75100577,200.36136,268.56885,0.0053041857,0.28905097
4501600,1.1683697,0.7059644,204.61406,281.00085,0.0015181937,0.28517327
4501700,1.2131628,0.6541852,189.9138,264.97684,0.00723536,0.28028104
4501800,1.2006309,0.6352985,172.31587,239.74895,0.0025972046,0.29543656
4501901,1.1725084,0.6820196,158.8899,212.50282,0.0018989071,0.3996702
4502001,0.92609423,0.9214012,191.66031,235.91014,0.00081687875,0.3137192
4502100,1.150741,0.8595291,251.49844,323.5308,0.005975956,0.2750356
4502201,0.90812075,1.0376935,291.8709,350.36307,0.0010199583,0.17342183
4502202,1.0616686,0.94485456,280.15378,348.62408,0.0068344483,0.20841022
4502301,0.920042,1.0641177,272.2463,320.08133,0.008214874,0.28033924
4502302,1.0332028,0.988141,286.53552,348.4818,0.018073414,0.24565445
4502303,0.9276374,1.0627908,295.91193,343.96622,0.0042871214,0.18558745
4502400,1.1613947,0.7170597,184.15811,247.99133,0.007918006,0.2900497
4502500,1.1683167,0.7455765,206.91823,280.1742,0.0040747602,0.28454283
4502601,1.1106505,0.7489176,201.43413,271.00946,0.008063806,0.23246036
4502701,0.954035,0.77087426,139.09546,184.10112,0.042914495,0.42883345
4502702,0.9876071,0.7685828,140.17319,184.64761,0.044167973,0.48389983
4600100,1.3159666,0.88371825,229.50462,290.2616,0.018708747,0.34990487
4600200,1.6486751,0.61102617,177.12952,252.69247,0.0010939928,0.22285005
4600300,1.1885291,0.87445575,202.42352,257.13525,0.002323628,0.2830001
4600400,1.3244947,0.77634287,196.9806,263.06686,0.002694975,0.2854439
4600501,1.1436728,1.0301197,309.06647,378.6183,0.00071700953,0.23222315
4600601,1.2134305,0.92484313,252.20847,319.99908,0.036512632,0.34299344
4700100,1.2463117,0.6487718,169.42636,235.10544,0.0066555804,0.2506812
4700200,1.2415639,0.644225,172.5517,239.39862,0.006852531,0.27219912
4700301,1.0898881,0.7617897,206.34476,273.5594,0.0023433748,0.20418176
4700302,1.0946523,0.7696294,206.58765,273.02502,0.0045298887,0.22061831
4700401,0.9927083,0.9199497,258.57712,319.98718,0.0043472513,0.25351113
4700501,0.97047275,0.89501536,250.84398,313.18463,0.010874819,0.20487231
4700600,1.1445448,0.68877476,196.34,266.5413,0.005781909,0.20877261
4700700,1.1757079,0.6863574,195.1895,268.3611,0.007126224,0.23747043
4700800,1.2045361,0.64291525,181.79019,252.93813,0.0074798684,0.2755043
4700900,1.1101179,0.69758475,179.58124,245.02887,0.004577689,0.29696697
4701000,1.0424802,0.83546084,215.8682,279.8661,0.010158913,0.31431314
4701101,1.2289468,0.60759217,190.33345,268.41013,0.008460901,0.25086924
4701201,1.0794753,0.76916903,211.79745,283.48434,0.018774427,0.23796275
4701300,1.1037583,0.7258061,184.73944,249.30054,0.007398469,0.31611145
4701400,1.0388904,0.7506941,183.25986,241.59364,0.006792287,0.2972447
4701501,1.1349165,0.7112213,194.50374,264.40646,0.058269273,0.27847657
4701502,0.80165815,1.0705192,309.66214,362.79007,0.04019004,0.1693326
4701503,0.83708024,1.0550816,301.29776,354.88837,0.038594887,0.20557734
4701504,0.96528685,0.880198,239.67955,300.42703,0.0058570663,0.21126816
4701600,0.90079886,0.9467194,248.87587,304.5506,0.015102433,0.2434532
4701700,1.1477379,0.70440114,183.21628,246.75583,0.011802354,0.33215758
4701800,1.2725257,0.54852426,168.90718,242.10635,0.007253783,0.27441108
4701900,0.9564114,0.99508536,309.032,372.29996,0.0064617125,0.22627753
4702001,1.0193553,0.89620703,272.06137,340.20502,0.055405546,0.21126059
4702002,0.97128844,0.93164104,298.6078,368.80484,0.0077782213,0.15752111
4702003,0.98961467,0.89310855,277.16855,347.38968,0.0028393336,0.15990956
4702101,0.76411474,1.2980098,482.8486,537.5869,0.010069223,0.18048279
4702102,0.7532159,1.2864754,476.59137,531.0435,0.0010075525,0.1535887
4702200,1.0559914,0.80158436,228.9287,297.4491,0.0062502706,0.17852877
4702300,0.9927547,0.91044873,261.41373,323.7636,0.0041299993,0.20100436
4702401,0.96012944,0.918878,248.3178,306.99768,0.050827764,0.2574274
4702402,0.9620952,0.9213294,266.42505,329.3926,0.019772507,0.20775475
4702403,1.0071558,0.79148334,212.7889,277.51483,0.013274492,0.1894026
4702404,1.0691632,0.7295216,194.68755,259.66074,0.0119468,0.2094169
4702405,1.0121862,0.78957736,212.04803,276.5892,0.015710877,0.19640015
4702406,0.787673,1.1830076,365.70743,415.8712,0.010554877,0.21603271
4702501,1.2896346,0.6422174,171.51582,238.37129,0.084021986,0.2906358
4702502,0.95485,0.91252977,220.32095,270.05563,0.04301631,0.24903862
4702503,1.3958217,0.5738777,174.55713,250.67659,0.06999098,0.25374246
4702504,1.0348634,0.94530225,299.1915,364.39255,0.012070668,0.16918689
4702505,0.9989334,0.938325,275.8871,336.22144,0.08048667,0.17783147
4702506,0.78336954,1.325509,499.48044,552.3147,0.065777905,0.17704071
4702507,1.2749517,0.6828497,204.07834,280.19473,0.13004169,0.19604921
4702508,1.5561041,0.50774264,180.32631,267.38208,0.055729955,0.24752818
4702600,1.0667651,0.86240447,250.00758,314.79758,0.0043019922,0.1718039
4702700,1.1767731,0.7140049,184.31999,248.67839,0.0058423737,0.22492406
4702800,1.1958382,0.7399935,204.97891,274.09927,0.0073346207,0.22044127
4702900,1.2171937,0.6437795,160.13924,218.29025,0.0064779767,0.28656754
4703000,1.2193469,0.64671195,177.4324,244.98358,0.00440694,0.2509576
4703100,1.0811878,0.76930547,209.9395,276.43326,0.007705006,0.22756268
4703200,1.1112002,0.6848408,184.3828,250.90599,0.0072737504,0.23172644
4703300,1.1800364,0.64717305,190.43796,264.17914,0.0019799483,0.22370417
4703401,1.0873866,0.7667053,226.91602,298.63885,0.0333955,0.21148597
4703402,0.79213244,1.0618426,291.75418,336.77618,0.009407052,0.19801703
4703403,0.890126,1.0108898,299.7527,342.6782,0.0030814107,0.20686199
4703500,1.1965828,0.6602783,199.2124,274.38544,0.0020397857,0.23117013
4703600,1.2110883,0.6546206,202.59984,281.36945,0.010277761,0.25353587
4703700,1.0738637,0.69578505,188.6458,254.82053,0.008101224,0.21669418
4800100,1.3716334,0.7871955,211.01945,278.72314,0.0026214255,0.3341744
4800200,1.5258907,0.7152411,226.36711,309.98413,0.015527908,0.20936872
4800300,1.1655709,1.0019915,288.02557,352.953,0.021678327,0.23559476
4800400,1.3693826,0.8051749,245.77077,323.75864,0.0016059139,0.20386817
4800501,1.4592662,0.75643116,229.07648,308.30988,0.04766298,0.27569124
4800502,1.2698073,0.8763433,246.50938,314.7883,0.007286856,0.26837042
4800600,1.1690972,0.8846575,255.48502,329.30502,0.0019490265,0.2749769
4800700,1.3833199,0.72082406,237.55182,328.05585,0.009981848,0.2431449
4800800,1.1614649,0.8700502,280.42584,364.03076,0.0064964686,0.34347793
4800900,0.93711805,1.1006957,358.6938,428.5963,0.026681,0.30768833
4801000,1.2399428,0.7785253,239.7307,323.04395,0.0048230304,0.29029146
4801100,1.2781835,0.7330343,221.44632,303.2932,0.009606704,0.23766135
4801200,1.161883,0.7942473,229.7317,306.85004,0.0029311213,0.22615075
4801300,0.98418283,0.91624296,257.58856,327.29556,0.0035998938,0.22918399
4801400,1.0259163,0.9490804,332.37793,418.92004,0.0036862486,0.20450741
4801501,1.0739006,0.87870723,275.8811,357.0077,0.003799332,0.18551688
4801502,1.179679,0.7897104,258.14044,347.0181,0.054310672,0.20422433
4801600,1.2204734,0.76187295,237.20102,321.87018,0.02162782,0.22963406
4801700,1.2831798,0.74661404,250.21436,342.84366,0.0050079534,0.219285
4801800,1.1742954,0.7694863,238.88885,322.9945,0.005982741,0.2606106
4801901,0.8438743,1.0527492,337.6793,408.72852,0.11152353,0.20078668
4801902,0.70762265,1.3073597,483.20584,544.8494,0.09073697,0.1594498
4801903,0.86647356,0.99056506,324.84573,402.11926,0.08470471,0.15908848
4801904,0.7461287,1.330544,512.47736,576.6912,0.03253501,0.19341515
4801905,0.78045213,1.3280331,533.71387,602.42285,0.035441972,0.1931698
4801907,0.8698253,1.2103624,445.60352,517.08203,0.0071958965,0.25089064
4801908,0.7088297,1.3943566,604.0688,670.04016,0.0020993387,0.117094934
4801909,0.6968056,1.3884093,598.70215,664.2564,0.023889154,0.11953064
4802001,0.78905195,1.1383097,374.64447,441.4476,0.102215156,0.19221446
4802002,1.0003251,0.8810522,310.21854,400.8875,0.08423867,0.1720384
4802003,0.6357623,1.5655198,676.1403,725.09,0.015774855,0.1836936
4802004,0.7445454,1.45702,639.3955,703.18744,0.02178161,0.21679784
4802005,1.2400444,0.7138452,281.19937,388.55096,0.061510034,0.20205157
4802006,0.8910988,1.1629446,411.42328,482.33475,0.0072974027,0.2597515
4802101,0.9521195,1.0525259,352.16275,427.4228,0.008611615,0.27455577
4802102,1.1413444,0.8067544,257.15533,341.60898,0.022129461,0.30956596
4802200,1.0306324,0.93838805,276.31177,348.31836,0.011835566,0.23845042
4802301,0.88292974,1.0508232,382.68634,465.33893,0.02846184,0.1519684
