GEOID,scenario,period,HDD,CDD,midyear,SST
608517,RCP45,1985-2015,1213.13623046875,198.15847778320312,2000,0.0
608518,RCP45,1985-2015,1213.13623046875,198.15847778320312,2000,0.0
608519,RCP45,1985-2015,1221.5731391832849,175.71017619687308,2000,0.0
608520,RCP45,1985-2015,1565.3114888670484,135.2463827108488,2000,0.0
608521,RCP45,1985-2015,1213.13623046875,198.15847778320312,2000,0.0
608522,RCP45,1985-2015,1254.0291748046875,89.35356140136719,2000,0.0
608701,RCP45,1985-2015,1208.3902155880078,65.28879616881649,2000,0.0
608702,RCP45,1985-2015,1169.6947163600976,81.46714879928528,2000,0.0
608900,RCP45,1985-2015,2194.522883973441,420.9429100578555,2000,0.0
609501,RCP45,1985-2015,1170.3185724431232,253.74416590906281,2000,0.0
609502,RCP45,1985-2015,1250.8678781404103,345.5250823024334,2000,0.0
609503,RCP45,1985-2015,1216.2705827312843,568.1711610584641,2000,0.0
609702,RCP45,1985-2015,1233.2214735610546,195.06376645316743,2000,0.0
609704,RCP45,1985-2015,1334.0079285223776,202.28249537162634,2000,0.0
609705,RCP45,1985-2015,1191.0968002451789,212.06218955515283,2000,0.0
609706,RCP45,1985-2015,1364.1188660846399,190.02689234982086,2000,0.0
609901,RCP45,1985-2015,1415.7673099468575,438.644372063505,2000,0.0
609902,RCP45,1985-2015,1134.351511185398,728.8256849225104,2000,0.0
609903,RCP45,1985-2015,1126.693880791534,793.01210734309,2000,0.0
609904,RCP45,1985-2015,1132.8186941363674,812.1895098864363,2000,0.0
610100,RCP45,1985-2015,1207.4076883762477,780.999373496188,2000,0.0
610701,RCP45,1985-2015,960.6976628463591,1138.3529479582749,2000,0.0
610702,RCP45,1985-2015,914.2868004045941,1122.8623761618123,2000,0.0
610703,RCP45,1985-2015,2800.845129150231,362.4427469149658,2000,0.0
611102,RCP45,1985-2015,984.5219801698148,257.1827565324032,2000,0.0
611103,RCP45,1985-2015,579.6277856297734,458.42872465958806,2000,0.0
611104,RCP45,1985-2015,907.1535452082541,297.22300728613646,2000,0.0
611107,RCP45,1985-2015,1766.6351558651863,153.54988459565985,2000,0.0
611108,RCP45,1985-2015,1086.2774243977342,288.176373953453,2000,0.0
611109,RCP45,1985-2015,817.2126592937086,101.68825283277639,2000,0.0
611301,RCP45,1985-2015,1292.7593177146907,583.8694160898679,2000,0.0
611302,RCP45,1985-2015,1188.7890874273396,744.0607633394674,2000,0.0
800100,RCP45,1985-2015,4838.258922982396,45.42854049458715,2000,0.0
800200,RCP45,1985-2015,6283.437526732028,0.29608220771162974,2000,0.0
800301,RCP45,1985-2015,4679.512716115854,67.50258188208164,2000,0.0
800302,RCP45,1985-2015,3225.662702495242,255.29763229582142,2000,0.0
800303,RCP45,1985-2015,3146.707057598099,273.4015528809204,2000,0.0
800401,RCP45,1985-2015,4875.275324760546,83.70990890153543,2000,0.0
800501,RCP45,1985-2015,3535.804326784557,177.43408989883673,2000,0.0
800502,RCP45,1985-2015,3516.673224329734,184.5807561548999,2000,0.0
800601,RCP45,1985-2015,3206.5437374842713,226.32212598831023,2000,0.0
800701,RCP45,1985-2015,3221.3154296875,218.10617065429688,2000,0.0
800702,RCP45,1985-2015,3321.577255634078,180.7367763263858,2000,0.0
800703,RCP45,1985-2015,3397.445556640625,152.45928955078125,2000,0.0
800801,RCP45,1985-2015,3626.688513335559,117.5061770052127,2000,0.0
800901,RCP45,1985-2015,4650.428184454023,17.12818505594626,2000,0.0
800902,RCP45,1985-2015,3401.188545673007,185.4626887348887,2000,0.0
801001,RCP45,1985-2015,3250.80811544645,323.8991925777279,2000,0.0
801002,RCP45,1985-2015,3020.718741814446,370.13909520236746,2000,0.0
801003,RCP45,1985-2015,3107.06463294325,353.53750187283174,2000,0.0
801101,RCP45,1985-2015,3200.108650660527,232.77805568732936,2000,0.0
801201,RCP45,1985-2015,3171.702029582424,282.50198154936623,2000,0.0
801202,RCP45,1985-2015,3118.8098932078337,289.002288902167,2000,0.0
801301,RCP45,1985-2015,3200.8387226716,245.10185075439279,2000,0.0
801401,RCP45,1985-2015,3287.6431943679286,328.2771048014675,2000,0.0
801501,RCP45,1985-2015,3358.1384141724443,170.7322993058907,2000,0.0
801601,RCP45,1985-2015,3218.559814453125,235.6192626953125,2000,0.0
801602,RCP45,1985-2015,3218.559814453125,235.6192626953125,2000,0.0
801603,RCP45,1985-2015,3266.534436571873,228.11601113122398,2000,0.0
801701,RCP45,1985-2015,3243.7485107741477,218.24735506416766,2000,0.0
801702,RCP45,1985-2015,3201.808624412898,276.92886778796316,2000,0.0
801703,RCP45,1985-2015,3384.474598690038,158.48919725409633,2000,0.0
801704,RCP45,1985-2015,3222.9979233718345,233.55608530633134,2000,0.0
801705,RCP45,1985-2015,3218.559814453125,235.6192626953125,2000,0.0
801800,RCP45,1985-2015,3132.989497194367,421.8581075026504,2000,0.0
801900,RCP45,1985-2015,3571.00380534302,327.98267235524696,2000,0.0
802001,RCP45,1985-2015,3647.74356831535,234.35862699566687,2000,0.0
802002,RCP45,1985-2015,3629.0187032925755,136.45359979979304,2000,0.0
802003,RCP45,1985-2015,3748.255805749744,86.32085517401903,2000,0.0
802004,RCP45,1985-2015,3652.3845093380655,116.98735086734904,2000,0.0
802005,RCP45,1985-2015,3235.3783283111984,249.20505334022536,2000,0.0
802006,RCP45,1985-2015,3171.251594402807,283.0295197837885,2000,0.0
802101,RCP45,1985-2015,4382.520182120797,133.0946514938174,2000,0.0
802200,RCP45,1985-2015,4290.273693056915,125.75019382999034,2000,0.0
802301,RCP45,1985-2015,2714.13002084888,495.7969921710002,2000,0.0
802401,RCP45,1985-2015,4121.318968965424,140.8806979235255,2000,0.0
802501,RCP45,1985-2015,3126.3130017604067,385.72407174909023,2000,0.0
920100,RCP45,1985-2015,3314.559416664271,335.7390823038213,2000,0.0
920201,RCP45,1985-2015,3039.3528261644,424.5503669906857,2000,0.0
920202,RCP45,1985-2015,3201.0837096749337,352.78731302319375,2000,0.0
920203,RCP45,1985-2015,3160.0313855736404,332.98085750620714,2000,0.0
920204,RCP45,1985-2015,3110.5424702364444,391.4493556745496,2000,0.0
920205,RCP45,1985-2015,3047.796099771024,393.7589444706278,2000,0.0
920206,RCP45,1985-2015,3086.9807356888105,394.5598423748903,2000,0.0
920207,RCP45,1985-2015,3060.5419738120736,422.0176534758109,2000,0.0
920301,RCP45,1985-2015,3221.783744257634,317.0354980964842,2000,0.0
920401,RCP45,1985-2015,2973.7977130871127,332.51361356997506,2000,0.0
920402,RCP45,1985-2015,3001.8997705658558,342.54687260059694,2000,0.0
920500,RCP45,1985-2015,3057.596505264895,386.6549614054088,2000,0.0
920601,RCP45,1985-2015,2932.543033068895,414.9909341001226,2000,0.0
920602,RCP45,1985-2015,2933.535571985291,411.9996115313779,2000,0.0
920603,RCP45,1985-2015,2976.3628505194106,408.1396099599767,2000,0.0
920604,RCP45,1985-2015,2964.088962761409,392.56345575535863,2000,0.0
920701,RCP45,1985-2015,3191.8229735979003,356.6768484079917,2000,0.0
920702,RCP45,1985-2015,3162.4954464506804,367.2396119203774,2000,0.0
920703,RCP45,1985-2015,3027.4287674388274,387.1856480334202,2000,0.0
920801,RCP45,1985-2015,2794.1103515625,448.8365173339844,2000,0.0
920802,RCP45,1985-2015,2913.9865796650884,422.25883561291363,2000,0.0
920901,RCP45,1985-2015,2815.73403694964,485.06269710328763,2000,0.0
920902,RCP45,1985-2015,2920.9918834509613,432.8311555945378,2000,0.0
920903,RCP45,1985-2015,2818.345703125,455.44952392578125,2000,0.0
920904,RCP45,1985-2015,3091.0692280876533,380.3792717662423,2000,0.0
1000101,RCP45,1985-2015,2598.095135699115,620.2792315319863,2000,0.0
1000102,RCP45,1985-2015,2457.3764137187472,684.2868760934776,2000,0.0
1000103,RCP45,1985-2015,2405.75732421875,708.0847778320312,2000,0.0
1000104,RCP45,1985-2015,2428.3538141988565,695.8045217512529,2000,0.0
1000105,RCP45,1985-2015,2350.3955128613397,717.6966740732844,2000,0.0
1000200,RCP45,1985-2015,2223.3858779359425,742.7301727711116,2000,0.0
1000301,RCP45,1985-2015,2069.174480327038,756.6011320668584,2000,0.0
1000302,RCP45,1985-2015,2118.920561531029,762.2996823519477,2000,0.0
1100101,RCP45,1985-2015,2132.33251953125,853.8465576171875,2000,0.0
1100102,RCP45,1985-2015,2140.5268596406777,847.5281272035257,2000,0.0
1100103,RCP45,1985-2015,2160.3966215940823,832.2070999381117,2000,0.0
1100104,RCP45,1985-2015,2161.8626256805633,831.0767044843128,2000,0.0
1100105,RCP45,1985-2015,2132.33251953125,853.8465576171875,2000,0.0
1100106,RCP45,1985-2015,2134.2050774727463,852.4026796610749,2000,0.0
1200101,RCP45,1985-2015,428.6898693009926,1690.839492727494,2000,0.0
1200102,RCP45,1985-2015,439.1256874298192,1683.9696385591803,2000,0.0
1200398,RCP45,1985-2015,558.2661459706238,1567.2811279256414,2000,0.0
1200500,RCP45,1985-2015,575.3508606704175,1527.0652520340536,2000,0.0
1200798,RCP45,1985-2015,403.65700062612245,1743.4596230477116,2000,0.0
1200901,RCP45,1985-2015,184.11345818589177,2007.471477804492,2000,0.0
1200902,RCP45,1985-2015,157.80859080018925,2033.1994646633411,2000,0.0
1200903,RCP45,1985-2015,143.511676421592,2075.8526382363666,2000,0.0
1200904,RCP45,1985-2015,137.9481608614004,2060.612229740435,2000,0.0
1200905,RCP45,1985-2015,167.48233036399043,2034.2072464626458,2000,0.0
1201101,RCP45,1985-2015,38.795247539458586,2412.9864416169826,2000,0.0
1201102,RCP45,1985-2015,32.03581848132173,2450.1354920890785,2000,0.0
1201103,RCP45,1985-2015,36.42076110839844,2418.492431640625,2000,0.0
1201104,RCP45,1985-2015,31.4999553979875,2454.0024407313103,2000,0.0
1201105,RCP45,1985-2015,31.624481580117507,2463.700651208922,2000,0.0
1201106,RCP45,1985-2015,32.24152455418981,2461.6877155730185,2000,0.0
1201107,RCP45,1985-2015,29.397985967541686,2470.9639903118014,2000,0.0
1201108,RCP45,1985-2015,28.944501876831055,2472.443359375,2000,0.0
1201109,RCP45,1985-2015,28.944501876831055,2472.443359375,2000,0.0
1201110,RCP45,1985-2015,32.409400423619935,2461.1400660021077,2000,0.0
1201111,RCP45,1985-2015,32.61921583590259,2462.9270643189925,2000,0.0
1201112,RCP45,1985-2015,22.487340764589337,2512.79640839486,2000,0.0
1201113,RCP45,1985-2015,28.820222247680075,2476.4262481421565,2000,0.0
1201114,RCP45,1985-2015,21.944404612046377,2515.6293192197168,2000,0.0
1201115,RCP45,1985-2015,38.13066075788042,2443.727119616604,2000,0.0
1201116,RCP45,1985-2015,28.944501876831055,2472.443359375,2000,0.0
1201117,RCP45,1985-2015,33.678192138671875,2457.0009765625,2000,0.0
1201398,RCP45,1985-2015,593.4808843595835,1582.4804129521947,2000,0.0
1201500,RCP45,1985-2015,100.53470407427766,2215.74353949809,2000,0.0
1201700,RCP45,1985-2015,305.9082515138518,1844.9065861466781,2000,0.0
1201901,RCP45,1985-2015,463.22874177818716,1642.3720889750653,2000,0.0
1201902,RCP45,1985-2015,479.2446245173625,1632.589540239833,2000,0.0
1202101,RCP45,1985-2015,58.621995011119424,2393.92654210527,2000,0.0
1202102,RCP45,1985-2015,50.60059809714423,2430.440845016353,2000,0.0
1202103,RCP45,1985-2015,39.13922868008295,2470.925375098625,2000,0.0
1202799,RCP45,1985-2015,128.3525317080557,2115.627806088492,2000,0.0
1203101,RCP45,1985-2015,527.0579859117706,1582.9508276653191,2000,0.0
1203102,RCP45,1985-2015,527.9678399498368,1588.0576310227216,2000,0.0
1203103,RCP45,1985-2015,509.1264502777323,1606.023617842888,2000,0.0
1203104,RCP45,1985-2015,523.0373014028704,1591.6387875903165,2000,0.0
1203105,RCP45,1985-2015,517.0694443823091,1585.0186808183898,2000,0.0
1203106,RCP45,1985-2015,485.0159757849996,1620.855304494259,2000,0.0
1203107,RCP45,1985-2015,479.1439867248887,1634.1431521615616,2000,0.0
1203301,RCP45,1985-2015,756.3349682208512,1489.435062008695,2000,0.0
1203302,RCP45,1985-2015,672.3374333156007,1525.283464977233,2000,0.0
1203303,RCP45,1985-2015,667.5808411759166,1524.863744114029,2000,0.0
1203500,RCP45,1985-2015,333.17729620186645,1801.3706220675426,2000,0.0
1204798,RCP45,1985-2015,538.4042886610445,1634.9622796311562,2000,0.0
1205199,RCP45,1985-2015,86.27004982417611,2257.2081884537615,2000,0.0
1205300,RCP45,1985-2015,265.6610700260479,1898.2991951516265,2000,0.0
1205701,RCP45,1985-2015,193.26415393858554,2028.747818577581,2000,0.0
1205702,RCP45,1985-2015,187.18321349563658,2032.7786275049841,2000,0.0
1205703,RCP45,1985-2015,206.9080961874302,2002.3370179389192,2000,0.0
1205704,RCP45,1985-2015,203.43984795752039,2012.436095550474,2000,0.0
1205705,RCP45,1985-2015,200.31174149120483,2019.577060110214,2000,0.0
1205706,RCP45,1985-2015,193.98077233544217,2016.6654386797727,2000,0.0
1205707,RCP45,1985-2015,180.9997621281962,2044.3509311664468,2000,0.0
1205708,RCP45,1985-2015,165.39702568210922,2062.9305916251237,2000,0.0
1205709,RCP45,1985-2015,174.76640126356048,2030.3728601368994,2000,0.0
1205710,RCP45,1985-2015,161.1848534882075,2082.001223396625,2000,0.0
1205711,RCP45,1985-2015,180.9813232421875,2044.3743896484375,2000,0.0
1205998,RCP45,1985-2015,743.403960236205,1441.118884615979,2000,0.0
1206100,RCP45,1985-2015,122.88329556874851,2112.4886999694545,2000,0.0
1206901,RCP45,1985-2015,269.5290882244843,1903.4987920203914,2000,0.0
1206902,RCP45,1985-2015,268.89767551166875,1899.3248826679064,2000,0.0
1206903,RCP45,1985-2015,233.59467726764538,1952.0615722166392,2000,0.0
1207101,RCP45,1985-2015,76.06847720300406,2317.0238223620004,2000,0.0
1207102,RCP45,1985-2015,80.35059356689453,2296.083984375,2000,0.0
1207103,RCP45,1985-2015,82.05185274349299,2295.0001711319087,2000,0.0
1207104,RCP45,1985-2015,80.3016181208136,2296.8337935060217,2000,0.0
1207105,RCP45,1985-2015,68.71947130139621,2350.261799571349,2000,0.0
1207106,RCP45,1985-2015,84.18691390902556,2285.867897613873,2000,0.0
1207301,RCP45,1985-2015,686.6661567292933,1534.6695702646573,2000,0.0
1207302,RCP45,1985-2015,679.7421052942339,1534.5978980770121,2000,0.0
1208101,RCP45,1985-2015,161.04265611546822,2058.4440610266224,2000,0.0
1208102,RCP45,1985-2015,147.4985171295408,2092.617446554734,2000,0.0
1208103,RCP45,1985-2015,142.9454917881733,2087.9108400310574,2000,0.0
1208301,RCP45,1985-2015,322.3259323134366,1822.2839339714706,2000,0.0
1208302,RCP45,1985-2015,346.3497622417757,1784.648997484336,2000,0.0
1208303,RCP45,1985-2015,323.40316526459856,1819.6416123134945,2000,0.0
1208500,RCP45,1985-2015,70.16999971727073,2283.649512175863,2000,0.0
1208601,RCP45,1985-2015,25.582101821899414,2502.30712890625,2000,0.0
1208602,RCP45,1985-2015,23.889869284174658,2508.504523197657,2000,0.0
1208603,RCP45,1985-2015,21.849254608154297,2515.977783203125,2000,0.0
1208604,RCP45,1985-2015,21.849254608154297,2515.977783203125,2000,0.0
1208605,RCP45,1985-2015,21.849254608154297,2515.977783203125,2000,0.0
1208606,RCP45,1985-2015,23.303577835662658,2510.651674487511,2000,0.0
1208607,RCP45,1985-2015,25.582101821899414,2502.30712890625,2000,0.0
1208608,RCP45,1985-2015,25.582101821899414,2502.30712890625,2000,0.0
1208609,RCP45,1985-2015,25.582101821899414,2502.30712890625,2000,0.0
1208610,RCP45,1985-2015,25.57569603751014,2502.330588549485,2000,0.0
1208611,RCP45,1985-2015,21.849254608154297,2515.977783203125,2000,0.0
1208612,RCP45,1985-2015,21.849254608154297,2515.977783203125,2000,0.0
1208613,RCP45,1985-2015,21.975594992701044,2515.515091959156,2000,0.0
1208614,RCP45,1985-2015,19.072162500089775,2541.537888384328,2000,0.0
1208615,RCP45,1985-2015,24.08475740050628,2508.212860409459,2000,0.0
1208616,RCP45,1985-2015,17.733951001613715,2545.2448418677304,2000,0.0
1208617,RCP45,1985-2015,21.18534366829246,2530.742543787924,2000,0.0
1208618,RCP45,1985-2015,21.727955513721746,2527.2332780049437,2000,0.0
1208619,RCP45,1985-2015,20.15249252319336,2537.42236328125,2000,0.0
1208620,RCP45,1985-2015,20.15249252319336,2537.42236328125,2000,0.0
1208621,RCP45,1985-2015,20.16734565271241,2537.4441978223804,2000,0.0
1208622,RCP45,1985-2015,20.28367182533952,2537.6152007478886,2000,0.0
1208623,RCP45,1985-2015,19.49443343833019,2542.5192726679124,2000,0.0
1208624,RCP45,1985-2015,17.331762527633174,2560.8445542169497,2000,0.0
1208625,RCP45,1985-2015,14.921673177902045,2605.6533829034875,2000,0.0
1209101,RCP45,1985-2015,748.8123686061235,1447.1474641479479,2000,0.0
1209102,RCP45,1985-2015,667.4706146284406,1513.7656422643358,2000,0.0
1209501,RCP45,1985-2015,244.96480019554852,1935.2209052745025,2000,0.0
1209502,RCP45,1985-2015,241.24579777614923,1941.1745825011474,2000,0.0
1209503,RCP45,1985-2015,209.71570791692233,1988.140142557744,2000,0.0
1209504,RCP45,1985-2015,202.40112359122617,1996.430790745604,2000,0.0
1209505,RCP45,1985-2015,228.07975831698968,1952.9994762512101,2000,0.0
1209506,RCP45,1985-2015,226.07549736080261,1956.4633287739641,2000,0.0
1209507,RCP45,1985-2015,228.20285034179688,1952.7867431640625,2000,0.0
1209508,RCP45,1985-2015,219.63196443314402,1964.43251427862,2000,0.0
1209509,RCP45,1985-2015,188.5435768939402,2007.8060130858298,2000,0.0
1209510,RCP45,1985-2015,201.74701105510587,1986.8112505117222,2000,0.0
1209701,RCP45,1985-2015,191.79467472140118,2018.8502351964498,2000,0.0
1209702,RCP45,1985-2015,157.13121658613377,2059.1465613337473,2000,0.0
1209703,RCP45,1985-2015,194.4714805543559,2011.4626053930238,2000,0.0
1209901,RCP45,1985-2015,59.67553921208763,2298.9281413808467,2000,0.0
1209902,RCP45,1985-2015,58.34962141739767,2301.3086981119764,2000,0.0
1209903,RCP45,1985-2015,48.6714906593598,2350.4463486354525,2000,0.0
1209904,RCP45,1985-2015,47.46348190307617,2356.7431640625,2000,0.0
1209905,RCP45,1985-2015,47.46348190307617,2356.7431640625,2000,0.0
1209906,RCP45,1985-2015,46.89598121781458,2359.9165442752715,2000,0.0
1209907,RCP45,1985-2015,36.42079145374054,2418.492261953943,2000,0.0
1209908,RCP45,1985-2015,36.42076110839844,2418.492431640625,2000,0.0
1209909,RCP45,1985-2015,36.93975522113159,2417.288981340948,2000,0.0
1209910,RCP45,1985-2015,49.62551989570297,2353.2327256312933,2000,0.0
1209911,RCP45,1985-2015,56.963785242383324,2347.8464668109245,2000,0.0
1210101,RCP45,1985-2015,230.05244887017466,1959.957294194364,2000,0.0
1210102,RCP45,1985-2015,231.9899940568177,1963.9590109826554,2000,0.0
1210103,RCP45,1985-2015,220.089543044906,1983.6297456233779,2000,0.0
1210104,RCP45,1985-2015,201.92188826118544,2013.6449595315928,2000,0.0
1210301,RCP45,1985-2015,199.69982166231782,2015.5799786247699,2000,0.0
1210302,RCP45,1985-2015,194.38218180760487,2023.4344819569465,2000,0.0
1210303,RCP45,1985-2015,186.30353057274576,2029.5009260830354,2000,0.0
1210304,RCP45,1985-2015,168.9051417243179,2058.5849810786713,2000,0.0
1210305,RCP45,1985-2015,156.97888063633272,2078.676259781595,2000,0.0
1210306,RCP45,1985-2015,185.76411516213022,2030.2692323571628,2000,0.0
1210307,RCP45,1985-2015,181.554831382238,2036.9948669658659,2000,0.0
1210308,RCP45,1985-2015,177.39038798391425,2044.0049782326137,2000,0.0
1210501,RCP45,1985-2015,194.1230639328071,2006.056676777351,2000,0.0
1210502,RCP45,1985-2015,178.08502058571744,2021.757011949275,2000,0.0
1210503,RCP45,1985-2015,176.2022394905242,2021.7326879913655,2000,0.0
1210504,RCP45,1985-2015,155.60082909616222,2054.4258496671846,2000,0.0
1210505,RCP45,1985-2015,206.1243359083776,1993.5396901938186,2000,0.0
1210799,RCP45,1985-2015,366.61178327197763,1759.2662072208907,2000,0.0
1210902,RCP45,1985-2015,440.8775500078505,1671.3250634881977,2000,0.0
1210903,RCP45,1985-2015,407.5558851058542,1697.1855985621096,2000,0.0
1211101,RCP45,1985-2015,95.43183342896111,2176.4445935889003,2000,0.0
1211102,RCP45,1985-2015,92.49957321959005,2184.858587371257,2000,0.0
1211103,RCP45,1985-2015,88.01437536789913,2199.9885485151153,2000,0.0
1211300,RCP45,1985-2015,752.7055464173267,1476.9035939418488,2000,0.0
1211501,RCP45,1985-2015,145.36497571509136,2104.723993843864,2000,0.0
1211502,RCP45,1985-2015,131.3465021962729,2138.8920914033015,2000,0.0
1211503,RCP45,1985-2015,116.43224319550897,2174.3281302189166,2000,0.0
1211701,RCP45,1985-2015,240.30349803779964,1941.4770555375749,2000,0.0
1211702,RCP45,1985-2015,244.09411909615505,1937.9342088109038,2000,0.0
1211703,RCP45,1985-2015,228.20285034179688,1952.7867431640625,2000,0.0
1211704,RCP45,1985-2015,213.58976120764507,1963.3693810213058,2000,0.0
1211900,RCP45,1985-2015,274.8531609977138,1893.8408336787659,2000,0.0
1212701,RCP45,1985-2015,294.9144487501803,1852.3193356591519,2000,0.0
1212702,RCP45,1985-2015,292.47949836233215,1817.5935055122895,2000,0.0
1212703,RCP45,1985-2015,281.1953733877428,1828.658999132179,2000,0.0
